study,name,label,label_de,description,description_de,topic,topic_old 
soep-core,hdwg1,housing assistance,wohngeldbezug heute,,,hal,t0302010400000000
soep-core,hdwg2,"housing assistance, amount",wohngeldbezug heute betrag,,,hal,t0302010400000000
soep-core,he01,"interest, mortgage payment for dwelling","zins-,tilgungszahlungen f wohnung",,,fow,t0603020000000000
soep-core,he02,interest and mortgage payment per month,"monatl zins-,tilgungszahlungen",,,fow,t0603020000000000
soep-core,he03,maintenance costs previous year,hoehe instandhaltungskosten letzt.j,,,fow,t0603020000000000
soep-core,he04,heat and hot water costs previous year,hoehe heizkosten letzt.j,,,fow,t0603020000000000
soep-core,he05,other costs per year,jaehrliche nebenkosten in euro,,,fow,t0603020000000000
soep-core,he06,housing costs for owner,wohngeld als eigentuemer d. wohnung,,,fow,t0603020000000000
soep-core,he07,housing costs per month,"wohngeld, betrag pro monat",,,fow,t0603020000000000
soep-core,he08,housing costs vs comparable dwellings,beurteilung - finanzielle belastung,,,fow,t0603020000000000
soep-core,he09,estimated amount of rent,geschaetzte mietkosten,,,fow,t0603020000000000
soep-core,he10,est. amount of rent do not know,geschaetzte mietkosten weiss nicht,,,fow,t0603020000000000
soep-core,he11,"homeowner assistance prev. year, tax deductible","w.-eigentumsfoerd. 03, steuervorteil",,,hal,t0302010400000000
soep-core,he12,tax deductible amount applied for prev. year,freibetrag 03,,,hal,t0302010400000000
soep-core,he13,"homeowner assistance prev year, total assistance","wohn-eigentumsfoerd.,eigenheimzulage vorjahr",,,hal,t0302010400000000
soep-core,he14,amount total assistance applied prev year,hoehe foerderbetrag vorjahr,,,hal,t0302010400000000
soep-core,he15,no homeowner assistance prev. year,keine w.-eigentumsfoerderung 03,,,hal,t0302010400000000
soep-core,he16,electricity costs precious year,hoehe stromkosten letztes jahr,,,fte,t0603010000000000
soep-core,hein1,pre-school,"kinderkrippe, kindergarten, kindertageseinrichtung, hort",,,paa,t0704010000000000
soep-core,hein1s,hours per day in care,stunden pro tag in betreuung,,,paa,t0704010000000000
soep-core,hein3,general education system,allg. schule,,,paa,t0704010000000000
soep-core,hein4,none of these schools,keine dieser schulen,,,paa,t0704010000000000
soep-core,hein5,lunch at the facility,mittagessen in einrichtung,,,paa,t0704010000000000
soep-core,hein9,time of day of care,zeitliche lage - ganztags,,,paa,t0704010000000000
soep-core,heink01,very low income,sehr schlechtes hh-einkommen,,,sue,t0301010300000000
soep-core,heink02,low income,schlechtes hh-einkommen,,,sue,t0301010300000000
soep-core,heink03,still insufficient income,immer noch ungenuegendes hh-einkommen,,,sue,t0301010300000000
soep-core,heink04,just enough income,gerade ausreichendes hh-einkommen,,,sue,t0301010300000000
soep-core,heink05,good income,gutes hh-einkommen,,,sue,t0301010300000000
soep-core,heink06,very good income,sehr gutes hh-einkommen,,,sue,t0301010300000000
soep-core,hen0ka,oil item nonresponse,oel k.a.,,,enu,t0904000000000000
soep-core,hen1ka,gas item nonresponse,gas k.a.,,,enu,t0904000000000000
soep-core,hen2ka,district heating item nonresponse,fernwaerme k.a.,,,enu,t0904000000000000
soep-core,hen3ka,"electricity, item nonresponse",strom k.a.,,,enu,t0904000000000000
soep-core,hen4ka,"solar energy, item nonresponse",solarenergie k.a.,,,enu,t0904000000000000
soep-core,hen5ka,"coal, wood, item nonresponse","kohle,holz k.a.",,,enu,t0904000000000000
soep-core,hen6ka,"other, item nonresponse",sonstiges k.a.,,,enu,t0904000000000000
soep-core,hena01,heat with oil,heizung mit oel,,,enu,t0904000000000000
soep-core,hena02,heat water with oil,warmwasser mit oel,,,enu,t0904000000000000
soep-core,hena03,cook with oil,kochen mit oel,,,enu,t0904000000000000
soep-core,hena11,heat with gas,heizung mit gas,,,enu,t0904000000000000
soep-core,hena12,heat water with gas,warmwasser mit gas,,,enu,t0904000000000000
soep-core,hena13,cook with gas,kochen mit gas,,,enu,t0904000000000000
soep-core,hena21,heat with district heating,heizung mit fernwarme,,,enu,t0904000000000000
soep-core,hena22,heat water with district heating,warmwasser mit fernwaerme,,,enu,t0904000000000000
soep-core,hena31,heat with electricity,heizung mit strom,,,enu,t0904000000000000
soep-core,hena32,heat water with electricity,warmwasser mit strom,,,enu,t0904000000000000
soep-core,hena33,cook with electricity,kochen mit strom,,,enu,t0904000000000000
soep-core,hena34,"lights,appliances with electricity","licht,geraete mit strom",,,enu,t0904000000000000
soep-core,hena41,heat with solar energy,heizung mit solarenerg,,,enu,t0904000000000000
soep-core,hena42,heat water with solar energy,warmwasser mit solarenerg,,,enu,t0904000000000000
soep-core,hena43,cook with solar energy,kochen mit solarenerg,,,enu,t0904000000000000
soep-core,hena44,"lights, appliances with solar energy","licht,geraete mit solarenerg",,,enu,t0904000000000000
soep-core,hena51,"heat with coal, wood","heizung mit kohle,holz",,,enu,t0904000000000000
soep-core,hena52,"heat water with coal, wood","warmwasser mit kohle,holz",,,enu,t0904000000000000
soep-core,hena53,"cook with coal, wood","kochen mit kohle,holz",,,enu,t0904000000000000
soep-core,hena61,heat with other,heizung mit sonstige,,,enu,t0904000000000000
soep-core,hena62,heat water with other,warmwasser mit sonstige,,,enu,t0904000000000000
soep-core,hena63,cook with other,kochen mit sonstige,,,enu,t0904000000000000
soep-core,henb01,monthly exp. oil,monatliche ausgaben fuer oel,,,enu,t0904000000000000
soep-core,henb02,annual exp. oil,jaehrliche ausgaben fuer oel,,,enu,t0904000000000000
soep-core,henb11,monthly exp-gas,monatliche ausgaben fuer gas,,,enu,t0904000000000000
soep-core,henb12,annual exp-gas,jaehrliche ausgaben fuer gas,,,enu,t0904000000000000
soep-core,henb21,monthly exp. district heating,montliche ausgaben fuer fernwaerme,,,enu,t0904000000000000
soep-core,henb22,annual exp. district heating,jaehrliche ausgaben fuer fernwaerme,,,enu,t0904000000000000
soep-core,henb31,monthly exp. electricity,montliche ausgaben fuer strom,,,enu,t0904000000000000
soep-core,henb32,annual exp. electricity,jaehrliche ausgaben fuer strom,,,enu,t0904000000000000
soep-core,henb51,"monthly exp. coal, wood","montliche ausgaben fuer kohle,holz",,,enu,t0904000000000000
soep-core,henb52,"annual exp. coal, wood","jaehrliche ausgaben fuer kohle,holz",,,enu,t0904000000000000
soep-core,henb61,monthly exp. other,montliche ausgaben fuer sonstige,,,enu,t0904000000000000
soep-core,henb62,annual exp. other,jaehrliche ausgaben fuer sonstige,,,enu,t0904000000000000
soep-core,herg1,survey result main survey,hauptb.bearbeitungsergebnis,,,int,t1105000000000000
soep-core,herg2,survey result first re-survey,"1.nachb.,bearbeitungsergebnis",,,int,t1105000000000000
soep-core,hergs,"household survey result, one digit",schlusscode bearbeitungsergebnis,,,int,t1105000000000000
soep-core,hergsz,"household survey result, two digits",schlusscode bearbeitungsergeb. 2-steller,,,int,t1105000000000000
soep-core,hergv,survey results previous year,bearbeitungsergergebnis vorjahr,,,int,t1105000000000000
soep-core,hew1,change in ownership last year,eigentuemerwechsel vorjahr,,,own,t0601010000000000
soep-core,hew2,type of change in ownership,eigentuemerwechsel art,,,oob,t0601040000000000
soep-core,hew2a,no longer owner,nicht mehr eigentuemer,,,own,t0601010000000000
soep-core,hew3,means of ownership,eigentumerwerb durch,,,own,t0601010000000000
soep-core,hew4,type of ownership transfer,art der verausserung,,,own,t0601010000000000
soep-core,hew6,"still tenant, new owner",neuer vermieter,,,own,t0601010000000000
soep-core,hform,survey instrument,durchfuehrung der befragung,,,wim,t1106000000000000
soep-core,hform1,survey type main survey,hauptb.bearbeitungsform,,,int,t1105000000000000
soep-core,hform2,survey type first re-survey,"1.nachb.,bearbeitungsform",,,wim,t1106000000000000
soep-core,hforms,result of survey,schlusscode bearbeitungsform,,,wim,t1106000000000000
soep-core,hformv,type of survey previous year,bearbeitungsform vorjahr,,,int,t1105000000000000
soep-core,hfuss01,walking distance to shops,entfernung z. fuss z. geschaefte,,,reg,t0605010000000000
soep-core,hfuss02,"walking distance to pubs, bars, etc.",entfernung z. fuss z. gaststaetten,,,reg,t0605010000000000
soep-core,hfuss03,walking distance to bank,entfernung z. fuss z. bank,,,reg,t0605010000000000
soep-core,hfuss04,walking distance to doctor,entfernung z. fuss z. hausarzt,,,reg,t0605010000000000
soep-core,hfuss05,"walking distance to nursery, kindergarten",entfernung z. fuss z. kindergarten,,,reg,t0605010000000000
soep-core,hfuss06,walking distance to primary school,entfernung z. fuss z. grundschule,,,reg,t0605010000000000
soep-core,hfuss07,walking distance to grammar school,entfernung z. fuss z. gymnasium,,,reg,t0605010000000000
soep-core,hfuss08,walking distance to youth meeting place,entfernung z. fuss z. treffp f. jugendl.,,,reg,t0605010000000000
soep-core,hfuss09,walking distance to elderly facility,entfernung z. fuss z. einricht. f. alte,,,reg,t0605010000000000
soep-core,hfuss10,"walking distance to public park, space",entfernung z. fuss z. gruenanlagen,,,reg,t0605010000000000
soep-core,hfuss11,walking distance to sporting facilities,entfernung z. fuss z. sportstaetten,,,reg,t0605010000000000
soep-core,hfuss12,walking distance to public transport,entfernung z.fuss z. oefftl.verkehrsmittel,,,reg,t0605010000000000
soep-core,hgr,adequacy of living space in housing unit,beurteilung der wohnungsgroesse,,,fte,t0603010000000000
soep-core,hgruppe,group member,gruppenzugehoerigkeit,,,ona,t1001010200000000
soep-core,hh01,color television in hh,farb-tv im hh,,,hoa,t0608000000000000
soep-core,hh01a,color television (no) reasons,farb-tv (nein): gruende,,,hoa,t0608000000000000
soep-core,hh02,telephone in hh yes/no,telefon im hh,,,hoa,t0608000000000000
soep-core,hh02a,telephone in hh - reasons,telefon: gruende,,,hoa,t0608000000000000
soep-core,hh03,car in hh,auto im hh,,,hoa,t0608000000000000
soep-core,hh03a,car (no) reasons,auto (nein): gruende,,,hoa,t0608000000000000
soep-core,hh03b,number cars in hh,anzahl autos,,,hoa,t0608000000000000
soep-core,hh04,usable old furniture in hh replaced,neue moebel,,,hoa,t0608000000000000
soep-core,hh04a,furniture (no) reasons,neue moebel (nein): gruende,,,hoa,t0608000000000000
soep-core,hh05,hh building in good condition,haus in gutem zustand,,,hoa,t0608000000000000
soep-core,hh05a,no good building conditionreasons,hauszustand (nein): gruende,,,hoa,t0608000000000000
soep-core,hh06,hh located in good neighborhood,gute wohngegend,,,hoa,t0608000000000000
soep-core,hh06a,good neighborhood (no) reasons,gute wohngegend (nein): gruende,,,hoa,t0608000000000000
soep-core,hh07,able to put money away for emergencies,finanzielle ruecklagen,,,hoa,t0608000000000000
soep-core,hh07a,money for emergencies (no) reasons,ruecklagen (nein): gruende,,,hoa,t0608000000000000
soep-core,hh08,vacation of at least one week per year,urlaubsreise,,,hoa,t0608000000000000
soep-core,hh08a,vacation (no) reasons,urlaubsreise (nein): gruende,,,hoa,t0608000000000000
soep-core,hh09,invite friends for dinner once a month,einladung von freunden zum essen,,,hoa,t0608000000000000
soep-core,hh09a,invitation (no) reasons,einladung (nein): gruende,,,hoa,t0608000000000000
soep-core,hh10,hot meal at least every other day,warme mahlzeit mind.alle zwei tage,,,hoa,t0608000000000000
soep-core,hh10a,hot meal (no) reasons,warme mahlzeit (nein): gruende,,,hoa,t0608000000000000
soep-core,hh11,internet connection in hh,internet hh,,,hoa,t0608000000000000
soep-core,hh11a,internet connection (no) reasons,internet (nein): gruende,,,hoa,t0608000000000000
soep-core,hh12,fixed phone connection in hh,festnetzanschluss im hh,,,hoa,t0608000000000000
soep-core,hh12a,fixed phone connections (no) reasons,festnetzanschluss (nein): gruende,,,hoa,t0608000000000000
soep-core,hh12b,number phone connections,anzahl festnetzanschluesse,,,hoa,t0608000000000000
soep-core,hh13,mobile phone in hh,mobiltelefone im hh,,,hoa,t0608000000000000
soep-core,hh13a,mobile phone (no) reasons,mobiltelefon (nein): gruende,,,hoa,t0608000000000000
soep-core,hh13b,number mobile phones,anzahl mobiltelefone,,,hoa,t0608000000000000
soep-core,hhbez,person receives payment,person erhaelt bezahlung,,,ihc,t0610020203000000
soep-core,hheim,"private household, institution",wohnheim,,,prh,t0607010000000000
soep-core,hheizka,"heating all, item nonresponse",heizung gesamt k.a.,,,enu,t0904000000000000
soep-core,hhgr,number of persons in household,zahl der personen im haushalt,,,hhs,t0103000000000000
soep-core,hhil1,"help on tasks outside hh, 1. person",hilfe bei besorgungen ausser hh,,,ity,t0610020202000000
soep-core,hhil2,"housework, 1. person",hilfe bei haushaltsfuehrung,,,ity,t0610020202000000
soep-core,hhil3,"minor care, 1. person",hilfe bei einfacher pflegetaetigkeit,,,ity,t0610020202000000
soep-core,hhil4,"major care, 1. person",hilfe bei schwieriger pflegetaetigkeit,,,ity,t0610020202000000
soep-core,hhilka,"help, item nonresponse",hilfe k.a.,,,ity,t0610020202000000
soep-core,hhka,"afford financially, no answer","finanziell leisten, k.a.",,,hoa,t0608000000000000
soep-core,hhnetto,current wave survey status 2010,befragungsstatus 2010,,,int,t1105000000000000
soep-core,hhnr,main care provider in hh,pnr der hauptpflegeperson im hh,,,ihc,t0610020203000000
soep-core,hhnrold,hh number previous year with person id,hh-nummer vorjahr mit pfkz.,,,ide,t1101000000000000
soep-core,hhrf,weighting factor wave 2011,hochrechnungsfaktor 2011,,,iom,t1104000000000000
soep-core,hhtyp,type of dwelling,haustyp des zielhaushaltes,,,prh,t0607010000000000
soep-core,hhvon1,help from family in hh,hilfe v. angehoerigen im hh,,,ihc,t0610020203000000
soep-core,hhvon2,"help from nurse, social worker","hilfe v. schwester,sozialhelfer",,,ihc,t0610020203000000
soep-core,hhvon3,help from private care,hilfe v. privaten pflegedienst,,,ihc,t0610020203000000
soep-core,hhvon4,help from friends,"hilfe v. freunden,bekannten",,,ihc,t0610020203000000
soep-core,hhvon5,help from neighbors,hilfe v. nachbarn,,,ihc,t0610020203000000
soep-core,hhvon6,help from family outside hh,hilfe v. angeh. ausser hh,,,ihc,t0610020203000000
soep-core,hhvon7,help from welfare organiztion,hilfe v. wohlfahrtsverbaenden,,,ihc,t0610020203000000
soep-core,hhvon8,help from other regular care assistant,hilfe v. sonstige regelmaessige pflegehilfe,,,ihc,t0610020203000000
soep-core,hhvon9,help from friends neighbours,"hilfe v. freunde, bekannte, nachbarn",,,ihc,t0610020203000000
soep-core,hhvonka,"help from, item total nonresponse",gesamt-ka der hilfeleistenden personen,,,ihc,t0610020203000000
soep-core,hi01,car in hh yes/no,im hh auto ja/nein,,,hoa,t0608000000000000
soep-core,hi01a,car in hh bought prev year,im hh auto gek.im vorjahr,,,cod,t0608010000000000
soep-core,hi01b,"car in hh bought 09, amount",im hh auto gek. 09 betrag,,,cod,t0608010000000000
soep-core,hi01c,"car in hh bought 09, scrap bonus",im hh auto gek. 09 abwrackpraemie,,,cod,t0608010000000000
soep-core,hi02,"motorcycle, moped in hh yes/no","im hh motorrad,moped ja/nein",,,hoa,t0608000000000000
soep-core,hi02a,"motorcycle, moped in hh bought prev year","im hh motorrad,moped gek.im vorjahr",,,cod,t0608010000000000
soep-core,hi02b,"motorcycle, moped in hh bought 09 amount","im hh motorrad,moped gek. 09 betrag",,,cod,t0608010000000000
soep-core,hi03,colour tv in hh yes/no,im hh farb-tv ja/nein,,,hoa,t0608000000000000
soep-core,hi03a,colour tv in hh bought prev year,im hh farb-tv gek.im vorjahr,,,cod,t0608010000000000
soep-core,hi03b,colour tv in hh bought 09 amount,im hh farb-tv gek. 09 betrag,,,cod,t0608010000000000
soep-core,hi04,video recorder in hh,videorecorder im hh,,,cod,t0608010000000000
soep-core,hi04a,video recorder in hh,videorecorder im hh,,,cod,t0608010000000000
soep-core,hi05,dvd player in hh yes/no,im hh dvd-spieler (ohne rec.) ja/nein,,,ppc,t0305010000000000
soep-core,hi05a,dvd player in hh bought prev year,im hh dvd-spieler (ohne rec.) gek.im vorjahr,,,cod,t0608010000000000
soep-core,hi05b,dvd player in hh bought 09 amount,im hh dvd-spieler (ohne rec.)gek. 09 betrag,,,cod,t0608010000000000
soep-core,hi06,stereo in hh yes/no,im hh stereoanlage ja/nein,,,cod,t0608010000000000
soep-core,hi06a,stereo in hh bought prev year,im hh stereoanlage gek.im vorjahr,,,cod,t0608010000000000
soep-core,hi06b,stereo in hh bought 09 amount,im hh stereoanlage gek. 09 betrag,,,cod,t0608010000000000
soep-core,hi07,pc/laptop in hh yes/no,im hh pc/laptop ja/nein,,,cod,t0608010000000000
soep-core,hi07a,pc/laptop in hh bought prev year,im hh pc/laptop gek.im vorjahr,,,cod,t0608010000000000
soep-core,hi07b,pc/laptop in hh bought 09 amount,im hh pc/laptop gek. 09 betrag,,,cod,t0608010000000000
soep-core,hi08,dsl connection in hh yes/no,im hh dsl-anschluss ja/nein,,,hoa,t0608000000000000
soep-core,hi08a,dsl connection in hh bought prev year,im hh dsl-anschluss gek.im vorjahr,,,hoa,t0608000000000000
soep-core,hi08b,internet connection (no dsl) in hh bought 09 amount,im hh internet-anschluss (ohne dsl) gek. 09 betrag,,,hoa,t0608000000000000
soep-core,hi09,microwave in hh yes/no,im hh mikrowelle ja/nein,,,cod,t0608010000000000
soep-core,hi09a,microwave in hh bought prev year,im hh mikrowelle gek.im vorjahr,,,cod,t0608010000000000
soep-core,hi09b,microwave in hh yes/no bought 09 amount,in hh mikrowelle gek. 09 betrag,,,cod,t0608010000000000
soep-core,hi10,dishwascher in hh yes/no,im hh geschirrspuelmaschine ja/nein,,,cod,t0608010000000000
soep-core,hi10a,dishwascher in hh bought prev year,im hh geschirrspuelmaschine gek. im vorjahr,,,cod,t0608010000000000
soep-core,hi10b,dishwascher in hh bought 09 amount,im hh geschirrspuelmaschine gek. 09 betrag,,,cod,t0608010000000000
soep-core,hi11,washing machine in hh yes/no,im hh waschmaschine ja/nein,,,cod,t0608010000000000
soep-core,hi11a,washing machine in hh bought prev year,im hh waschmaschine gek.im vorjahr,,,cod,t0608010000000000
soep-core,hi11b,washing machine in hh bought 09 amount,im hh waschmaschine gek. 09 betrag,,,cod,t0608010000000000
soep-core,hi12,telephone in hh yes/no,im hh telefon ja/nein,,,cod,t0608010000000000
soep-core,hi12a,telephone in hh bought prev year,im hh telefon gek.im vorjahr,,,cod,t0608010000000000
soep-core,hi12b,telephone in hh bought 09 amount,im hh telefon gek. 09 betrag,,,hoa,t0608000000000000
soep-core,hi13,mobile phone in hh yes/no,"im hh mobiltelefon, handy ja/nein",,,cod,t0608010000000000
soep-core,hi13a,mobile phone in hh bought prev year,"im hh mobiltelefon, handy gek.im vorjahr",,,cod,t0608010000000000
soep-core,hi13b,mobile phone in hh bought 09 amount,"im hh mobiltelefon, handy gek. 09 betrag",,,cod,t0608010000000000
soep-core,hi14,fax machin in hh yes/no,im hh faxgeraet ja/nein,,,cod,t0608010000000000
soep-core,hi14a,fax machin in hh bought prev year,im hh faxgeraet gek.im vorjahr,,,cod,t0608010000000000
soep-core,hi14b,fax machin in hh bought 09 amount,im hh faxgeraet gek. 09 betrag,,,cod,t0608010000000000
soep-core,hi15,isdn connection in hh yes/no,im hh isdn-anschluss ja/nein,,,cod,t0608010000000000
soep-core,hi15a,isdn connection in hh bought prev year,im hh isdn-anschluss gek.im vorjahr,,,cod,t0608010000000000
soep-core,hi15b,isdn connection in hh bought 09 amount,im hh isdn-anschluss gek. 09 betrag,,,cod,t0608010000000000
soep-core,hi16,dvd recorder in hh yes/no,im hh dvd-recorder ja/nein,,,ppc,t0305010000000000
soep-core,hi16a,dvd recorder in hh bought prev year,im hh dvd-recorder gek.im vorjahr,,,hoa,t0608000000000000
soep-core,hi16b,dvd recorder in hh bought 09 amount,im hh dvd-recorder gek. 09 betrag,,,cod,t0608010000000000
soep-core,hi17,internet connection (no dsl) in hh yes/no,im hh sonst.internet-anschluss (ohne dsl) ja/nein,,,ppc,t0305010000000000
soep-core,hi17a,internet connestion (no dsl) in hh bought prev year,im hh sonst.internet-anschluss (ohne dsl) gek.im vorjahr,,,hoa,t0608000000000000
soep-core,hi17b,dsl connection in hh bought 09 amount,im hh dsl-anschluss gek. 09 betrag,,,hoa,t0608000000000000
soep-core,hi18,deep freezer in hh yes/no,im hh tiefkuehlschrank ja/nein,,,cod,t0608010000000000
soep-core,hi18a,deep freezer in hh bought 09,im hh tiefkuehlschrank gek. 09,,,cod,t0608010000000000
soep-core,hi18b,deep freezer in hh bought 09 amount,im hh tiefkuehlschrank gek. 09 betrag,,,cod,t0608010000000000
soep-core,hi19,dryer in hh yes/no,im hh waeschetrockner,,,cod,t0608010000000000
soep-core,hi19a,dryer in hh bought 09,im hh waeschetrockner gek. 09,,,cod,t0608010000000000
soep-core,hi19b,dryer in hh bought 09 amount,im hh waeschetrockner gek. 09 betrag,,,cod,t0608010000000000
soep-core,hi20,holiday house/flat in hh yes/no,im hh ferienhaus/-whng. ja/nein,,,cod,t0608010000000000
soep-core,hi20a,holiday house/flat in hh bought 09,im hh ferienhaus/-whng. gek. 09,,,cod,t0608010000000000
soep-core,hi20b,holiday house/flat in hh bought 09 amount,im hh ferienhaus/-whng. gek. 09 betrag,,,cod,t0608010000000000
soep-core,hi4500,"selection criteria, hi-income",auswahlkriterium hi-income ab welle2(g),,,fii,t1103000000000000
soep-core,hkauf,means of acquiring dwelling,art des eigentumerwerbs,,,oob,t0601040000000000
soep-core,hkfz,number of vehicles in hh,anzahl kfz im hh,,,mob,t0903000000000000
soep-core,hkfza1,type 1st vehicle,1.fahrzeug art,,,mob,t0903000000000000
soep-core,hkfza2,type 2nd vehicle,2.fahrzeug art,,,mob,t0903000000000000
soep-core,hkfza3,type 3rd vehicle,3.fahrzeug art,,,mob,t0903000000000000
soep-core,hkfza4,type 4th vehicle,4.fahrzeug art,,,mob,t0903000000000000
soep-core,hkfzb1,acquired in year-1st vehicle,1.fahrzeug anschaffungsjahr,,,mob,t0903000000000000
soep-core,hkfzb2,acquired in year-2nd vehicle,2.fahrzeug anschaffungsjahr,,,mob,t0903000000000000
soep-core,hkfzb3,acquired in year-3rd vehicle,3.fahrzeug anschaffungsjahr,,,mob,t0903000000000000
soep-core,hkfzb4,acquired in year-4th vehicle,4.fahrzeug anschaffungsjahr,,,mob,t0903000000000000
soep-core,hkfzc1,km per year-1st vehicle,1.fahrzeug km pro jahr,,,mob,t0903000000000000
soep-core,hkfzc2,km per year-2nd vehicle,2.fahrzeug km pro jahr,,,mob,t0903000000000000
soep-core,hkfzc3,km per year-3rd vehicle,3.fahrzeug km pro jahr,,,mob,t0903000000000000
soep-core,hkfzc4,km per year-4th vehicle,4.fahrzeug km pro jahr,,,mob,t0903000000000000
soep-core,hkfzd1,fuel consumption per 100km-1st vehicle,1.fahrzeug verbrauch auf 100km,,,mob,t0903000000000000
soep-core,hkfzd2,fuel consumption per 100km-2nd vehicle,2.fahrzeug verbrauch auf 100km,,,mob,t0903000000000000
soep-core,hkfzd3,fuel consumption per 100km-3rd vehicle,3.fahrzeug verbrauch auf 100km,,,mob,t0903000000000000
soep-core,hkfzd4,fuel consumption per 100km-4th vehicle,4.fahrzeug verbrauch auf 100km,,,mob,t0903000000000000
soep-core,hkfze1,type fuel-1st vehicle,1.fahrzeug kraftstoffart,,,mob,t0903000000000000
soep-core,hkfze2,type fuel-2nd vehicle,2.fahrzeug kraftstoffart,,,mob,t0903000000000000
soep-core,hkfze3,type fuel-3rd vehicle,3.fahrzeug kraftstoffart,,,mob,t0903000000000000
soep-core,hkfze4,type fuel-1st vehicle,4.fahrzeug kraftstoffart,,,mob,t0903000000000000
soep-core,hkfzno,no vehicle in hh,kein kfz im hh,,,mob,t0903000000000000
soep-core,hkind,children under 16 yr in household,kinder bis 16 jahre im haushalt,,,sdr,t1102000000000000
soep-core,hknr,serial number of child,lfd. nr. des kindes,,,ide,t1101000000000000
soep-core,hkochka,"cooking all, item nonresponse",kochen gesamt k.a.,,,enu,t0904000000000000
soep-core,hkont,relationship with neighbors,kontakt mit nachbarn,,,con,t0404060000000000
soep-core,hkred1,pay off loans,abzahlung kredite,,,dtl,t0304020800000000
soep-core,hkred2,amount of loans paid off,abzahlung kredite hoehe,,,dtl,t0304020800000000
soep-core,hkred3,charged with loan repayment,belastung durch rueckzahlung kredite,,,dtl,t0304020800000000
soep-core,hkrim,worried about crime in neighbourhood,kriminalitaet im wohngebiet,,,reg,t0605010000000000
soep-core,hlag1,"unemployment subsidy ii, social subsidy prev year","alg2, sozialgeld im letzten jahr, bezogen",,,sas,t0302010200000000
soep-core,hlag2,"unemployment subsidy ii, social subsidy prev year, months","alg2, sozialgeld im letzten jahr, anzahl monate",,,sas,t0302010200000000
soep-core,hlag3,"unemployment subsidy ii, social subsidy prev year, amt./ months","alg2, sozialgeld im letzten jahr, betrag pro monat",,,sas,t0302010200000000
soep-core,hlc0015,"income from farming,livestock",einkuenfte aus haus-und viehwirtschaft,,,idl,t0301010203000000
soep-core,hlc0016,"amount of income from farming,livestock",hoehe der eink. haus- u. viehwirtsch. 89,,,idl,t0301010203000000
soep-core,hlc0017,adequacy of household net income,beurteilung des hh-netto-einkommens,,,sue,t0301010300000000
soep-core,hlc0097,"combined savings,checking acct prev yr",besitz von spargirokonten,,,asm,t0304020100000000
soep-core,hlc0099,other house or proporty owned,weiterer haus- oder grundbesitz,,,opr,t0304020300000000
soep-core,hld0006,presents received from the frg,"erhalt von geschenken, etc. aus der brd",,,rgw,t0405020000000000
soep-core,hld0007,value of presents from the frg per year,"wert der geschenke aus der brd, pro jahr",,,rgw,t0405020000000000
soep-core,hld0008,"value of presents from the frg , unknown","wert der geschenke aus der brd, k.a.",,,rgw,t0405020000000000
soep-core,hleut,relationship of neighbors to each other,verhaeltnis d. bewohner zueinander,,,reg,t0605010000000000
soep-core,hlf0038,year of modernization: kitchen,jahr der kuechen-modernisierung,,,mmd,t0602040000000000
soep-core,hlf0039,"year of modernization: bathroom, toilet",jahr der bad-modernisierung,,,mmd,t0602040000000000
soep-core,hlf0040,year of modernization: heating,jahr der heizungs-modernisierung,,,mmd,t0602040000000000
soep-core,hlf0041,year of modernization: windows,jahr der fenster-modernisierung,,,mmd,t0602040000000000
soep-core,hlf0060,cost of heat per month unknown,hoehe monatlicher heizkosten unbekannt,,,fte,t0603010000000000
soep-core,hlf0061,ammount of rent reduction,mietminderung oder -zuschuss,,,fte,t0603010000000000
soep-core,hlf0062,ammount of rent reduction per month,hoehe der monatlichen mietminderung,,,fte,t0603010000000000
soep-core,hlf0101,year moved in,jahr des einzugs,,,mdt,t0604020000000000
soep-core,hlf0198,hh has weekend property,hh-ausstattung wochenendgrundstueck,,,ppc,t0305010000000000
soep-core,hlgs1,"basic financial security in old age, prev. year",grundsicherung im alter vorjahr,,,bis,t0302010300000000
soep-core,hlgs2,"basic financial security in old age prev year, months",grundsicherung im alter monate,,,bis,t0302010300000000
soep-core,hlgs3,"basic financial security in old age prev year, per month",grundsicherung im alter betrag pro monat,,,bis,t0302010300000000
soep-core,hlichka,"lights, appliances all, item nonresponse","licht,geraete gesamt k.a.",,,enu,t0904000000000000
soep-core,hlj0001,move planned to the frg,geplanter umzug in die brd,,,igm,t1001030000000000
soep-core,hlj0002,relatives or friends in the frg,verwandte oder freunde in der brd,,,igm,t1001030000000000
soep-core,hlk0007,number of persons in hh,zahl der personen im hh,,,sdr,t1102000000000000
soep-core,hlk0008,persons added to household after 1.7.1989,nach dem 1.7.1989 hinzugekommene pers.,,,sdr,t1102000000000000
soep-core,hlk0009,first name1. person,vorname 1.person,,,sdr,t1102000000000000
soep-core,hlk0010,first name 2.person,vorname 2.person,,,sdr,t1102000000000000
soep-core,hlk0011,first name 3. person,vorname 3.person,,,sdr,t1102000000000000
soep-core,hlk0012,date first person moved in,zuzugstermin 1.person,,,sdr,t1102000000000000
soep-core,hlk0013,date second person moved in,zuzugstermin 2.person,,,sdr,t1102000000000000
soep-core,hlk0014,date third person moved in,zuzugstermin 3.person,,,sdr,t1102000000000000
soep-core,hlk0015,persons also in  hh up to1.7.89,bis 1.7.89 ausserdem im hh lebende pers.,,,sdr,t1102000000000000
