study,questionnaire,question,item,template.id,text_de,instruction_de,text,instruction,scale,answer_list,filter,goto,concept,description,number
soep-core,soep-core-2014-hh,50,hlos2,,"[Ja, und zwar durch:] Erbschaft",,"Yes, as inheritance",,bin,,50;hlos1=1,,hlos2,,47
soep-core,soep-core-2014-hh,50,hlos3,,"[Ja, und zwar durch:] Schenkung",,"Yes, as gift",,bin,,,,hlos3,"Filter:
ASK ONLY IF Q4701 : HLOS1=1
",47
soep-core,soep-core-2014-hh,50,hlos4,,"[Ja, und zwar durch:] Lotteriegewinn",,"Yes, as lottery winnings",,bin,,,,hlos4,,47
soep-core,soep-core-2014-hh,51,,,Wie hoch war der Betrag oder der Wert ungefähr?,,What was the value of these?,,txt,,,,,,48
soep-core,soep-core-2014-hh,51,hlos5,,Euro,,euros,,int,,,,hlos5,,49
soep-core,soep-core-2014-hh,52,,,"Haben Sie oder ein anderes Haushaltsmitglied
im letzten Kalenderjahr eine der folgenden
staatlichen Leistungen erhalten?",,"Did you or one of the members of your family receive any
of the following benefits last year?

",,txt,,,,,,49
soep-core,soep-core-2014-hh,52,52.1,,Im Jahr 2013:,,In 2013:,,txt,,,,,,
soep-core,soep-core-2014-hh,52,hlkg1,,Kindergeld,,"Child benefit (Kindergeld, excluding supplementary child benefit, Kinderzuschlag)",,cat,hlkg1,,,hlkg1,,49
soep-core,soep-core-2014-hh,52,hlkz1,,Kinderzuschlag (zusätzlich zum Kindergeld beantragte Leistung für Geringverdiener),,"Supplementary child benefit (Kinderzuschlag, which is paid to low-income earners in addition to the child benefit, Kindergeld)",,cat,hlkg1,,,hlkz1,,49
soep-core,soep-core-2014-hh,52,hlbg1,,Betreuungsgeld,,Childcare allowance (Betreuungsgeld),,cat,hlkg1,,,hlbg1,,49
soep-core,soep-core-2014-hh,52,hlag1,,Arbeitslosengeld II einschließlich Sozialgeld und Unterkunftskosten,,"Unemployment benefit II, including social benefit and accomodation expenses (Arbeitslosengeld II einschließlich Sozialgeld und Unterkunftskosten)",,cat,hlkg1,,,hlag1,,49
soep-core,soep-core-2014-hh,52,hlpg1,,Leistungen der Pflegeversicherung,,Long-term care insurance benefits (Leistungen der Pflegeversicherung),,cat,hlkg1,,,hlpg1,,49
soep-core,soep-core-2014-hh,52,hlsh1,,Laufende Hilfe zum Lebensunterhalt/ Hilfe in besonderen Lebenslagen,,Monthly subsistence allowance/ Assistance in special circumstances (Laufende Hilfe zum Lebensunterhalt/ Hilfe in besonderen Lebenslagen),,cat,hlkg1,,,hlsh1,,49
soep-core,soep-core-2014-hh,52,hlgs1,,Grundsicherung im Alter und bei Erwerbsminderung,,Basic income support for the elderly/ those with reduced earning capacity (Grundsicherung im Alter und bei Erwerbsminderung),,cat,hlkg1,,,hlgs1,,49
soep-core,soep-core-2014-hh,52,hlwg1,,Wohngeld oder Lastenzuschuss (falls nicht in ALG II/ Sozialhilfe enthalten),,Housing allowance (Wohngeld oder Lastenzuschuss) if not included in unemployment benefit II/ social assistance (Arbeitslosengeld II/ Sozialhilfe),,cat,hlkg1,,,hlwg1,,49
soep-core,soep-core-2014-hh,52,hlkg2,,[Kindergeld] Anzahl Monate,,"Number of months received in 2013
[childbenefit]",,int,,52:hlkg1=1,,hlkg2,"Filter:
ASK ONLY IF Q4901 : HLKG1=1
",49
soep-core,soep-core-2014-hh,52,hlkg3,,[Kindergeld] Durchschnittlicher Betrag pro Monat … ohne Zuschlag,ohne Zuschlag,"Average amount per month (no supplementary child benefit)
[childbenefit]",,int,,52:hlkg1=1,,hlkg3,"Filter:
ASK ONLY IF Q4901 : HLKG1=1
",49
soep-core,soep-core-2014-hh,52,hlkz2,,[Kinderzuschlag] Anzahl Monate,,"Number of months received in 2013
[supplementary child benefit]",,int,,52:hlkz1=1,,hlkz2,"Filter:
ASK ONLY IF Q4904 : HLKZ1=1
",49
soep-core,soep-core-2014-hh,52,hlkz3,,[Kinderzuschlag] Durchschnittlicher Betrag pro Monat,,"Average amount per month 
[supplementary childbenefit]",,int,,52:hlkz1=1,,hlkz3,"Filter:
ASK ONLY IF Q4904 : HLKZ1=1
",49
soep-core,soep-core-2014-hh,52,hlbg2,,[Betreuungsgeld] Anzahl der Monate,,Number of months received in 2013 [Childcare allowance],,int,,52:hlbg1=1,,hlbg2,,49
soep-core,soep-core-2014-hh,52,hlbg3,,[Betreuungsgeld] Durchschnittlicher Betrag pro Monat,,Average amount per month [childcare allowance],,int,,52:hlbg1=1,,hlbg3,,49
soep-core,soep-core-2014-hh,52,hlag2,,[ALG II] Anzahl Monate,,"Number of months received in 2013
[unemployment benefit II]",,int,,52:hlag1=1,,hlag2,"Filter:
ASK ONLY IF Q4907 : HLAG1=1
",49
soep-core,soep-core-2014-hh,52,hlag3,,[ALG II] Durchschnittlicher Betrag pro Monat,,"Average amount per month 
[unemployment benefit II]",,int,,52:hlag1=1,,hlag3,"Filter:
ASK ONLY IF Q4907 : HLAG1=1
",49
soep-core,soep-core-2014-hh,52,hlpg2,,[Pflegeversicherung] Anzahl Monate,,"Number of months received in 2013
[long-term care insurance benefits]",,int,,52:hlpg1=1,,hlpg2,"Filter:
ASK ONLY IF Q4910 : HLPG1=1
",49
soep-core,soep-core-2014-hh,52,hlpg3,,[Pflegeversicherung] Durchschnittlicher Betrag pro Monat,,"Average amount per month 
[long-term care insurance benefits]",,int,,52:hlpg1=1,,hlpg3,"Filter:
ASK ONLY IF Q4910 : HLPG1=1
",49
soep-core,soep-core-2014-hh,52,hlsh2,,[Hilfe zum Lebensunterhalt] Anzahl Monate,,"Number of months received in 2013
[monthly subsistence allowance/ Assistance in special circumstancest]",,int,,52:hlsh1=1,,hlsh2,"Filter:
ASK ONLY IF Q4913 : HLSH1=1
",49
soep-core,soep-core-2014-hh,52,hlsh3,,[Hilfe zum Lebensunterhalt] Durchschnittlicher Betrag pro Monat,,"Average amount per month 
[monthly subsistence allowance/ Assistance in special circumstances]",,int,,52:hlsh1=1,,hlsh3,"Filter:
ASK ONLY IF Q4913 : HLSH1=1
",49
soep-core,soep-core-2014-hh,52,hlgs2,,[Grundsicherung im Alter] Anzahl Monate,,"Number of months received in 2013
[basic income support for the elderly]",,int,,52:hlgs1=1,,hlgs2,"Filter:
ASK ONLY IF Q4916 : HLGS1=1
",49
soep-core,soep-core-2014-hh,52,hlgs3,,[Grundsicherung im Alter] Durchschnittlicher Betrag pro Monat,,"Average amount per month
[basic income support for the elderly]",,int,,52:hlgs1=1,,hlgs3,"Filter:
ASK ONLY IF Q4916 : HLGS1=1
",49
soep-core,soep-core-2014-hh,52,hlwg2,,[Wohngeld oder Lastenzuschuss] Anzahl Monate,,"Number of months received in 2013
[housing allowance]",,int,,52:hlwg1=1,,hlwg2,"Filter:
ASK ONLY IF Q4919 : HLWG1=1
",49
soep-core,soep-core-2014-hh,52,hlwg3,,[Wohngeld oder Lastenzuschuss] Durchschnittlicher Betrag pro Monat,,"Average amount per month 
[housing allowance]",,int,,52:hlwg1=1,,hlwg3,"Filter:
ASK ONLY IF Q4919 : HLWG1=1
",49
soep-core,soep-core-2014-hh,53,,,"Und wie ist das heute? Erhalten Sie oder ein anderes Haushaltsmitglied derzeit
eine der folgenden staatlichen Leistungen?",Derzeit,And what is the situation now? Are you or is another member of your household currently receiving any of the following types of government benefits?,Current,txt,,,,,,50
soep-core,soep-core-2014-hh,53,hdkg1,,Kindergeld,,"Child benefit (Kindergeld, excluding supplementary child benefit, Kinderzuschlag)",,cat,hdkg1,,,hdkg1,,50
soep-core,soep-core-2014-hh,53,hdkz1,,Kinderzuschlag (zusätzlich zum Kindergeld beantragte Leistung für Geringverdiener),,"Supplementary child benefit (Kinderzuschlag, which is paid to low-income earners in addition to the child benefit, Kindergeld)",,cat,hdkg1,,,hdkz1,,50
soep-core,soep-core-2014-hh,53,hdbg1,,Betreuungsgeld,,Childcare allowance (Betreuungsgeld),,cat,hdkg1,,,hdbg1,,50
soep-core,soep-core-2014-hh,53,hdag1,,Arbeitslosengeld II einschließlich Sozialgeld und Unterkunftskosten,,"Unemployment benefit II, including social benefit and accomodation expenses (Arbeitslosengeld II einschließlich Sozialgeld und Unterkunftskosten)",,cat,hdkg1,,,hdag1,,50
soep-core,soep-core-2014-hh,53,hdpg1,,Leistungen der Pflegeversicherung,,Long-term care insurance benefits (Leistungen der Pflegeversicherung),,cat,hdkg1,,,hdpg1,,50
soep-core,soep-core-2014-hh,53,hdsh1,,Laufende Hilfe zum Lebensunterhalt/ Hilfe in besonderen Lebenslagen,,Monthly subsistence allowance/ Assistance in special circumstances (Laufende Hilfe zum Lebensunterhalt/ Hilfe in besonderen Lebenslagen),,cat,hdkg1,,,hdsh1,,50
soep-core,soep-core-2014-hh,53,hdgs1,,Grundsicherung im Alter und bei Erwerbsminderung,,Basic income support for the elderly/ those with reduced earning capacity (Grundsicherung im Alter und bei Erwerbsminderung),,cat,hdkg1,,,hdgs1,,50
soep-core,soep-core-2014-hh,53,hdwg1,,Wohngeld oder Lastenzuschuss (falls nicht in ALG II/ Sozialhilfe enthalten),,Housing allowance (Wohngeld oder Lastenzuschuss) if not included in unemployment benefit II/ social assistance (Arbeitslosengeld II/ Sozialhilfe),,cat,hdkg1,,,hdwg1,,50
soep-core,soep-core-2014-hh,53,hdkg2,,[Kindergeld] Betrag pro Monat … ohne Zuschlag,ohne Zuschlag,"Amount per month (no benefit)
[childbenefit]",,int,,50:hdkg1=1,,hdkg2,"Researcher Notes:
Nachfrage bei unplausibler Höhe

Filter:
ASK ONLY IF Q5001 : HDKG1=1
",50
soep-core,soep-core-2014-hh,53,hdkg3,,[Kindergeld] für ... Kind(er),,For … children,,int,,50:hdkg1=1,,hdkg3,"Filter:
ASK ONLY IF Q5001 : HDKG1=1
",50
soep-core,soep-core-2014-hh,53,hdkz2,,[Kinderzuschlag] Betrag pro Monat,,"Amount per month
[supplementary child benefit]",,int,,50:hdkz1=1,,hdkz2,"Researcher Notes:
Nachfrage bei unplausibler Höhe

Filter:
ASK ONLY IF Q5004 : HDKZ1=1
",50
soep-core,soep-core-2014-hh,53,hdbg2,,[Betreuungsgeld] Betrag pro Monat,,Amount per month [Childcare allowance],,int,,50:hdbg1=1,,hdbg2,,50
soep-core,soep-core-2014-hh,53,hdag2,,[ALG II] Betrag pro Monat,,"Amount per month
[unemployment benefit II]",,int,,50:hdag1=1,,hdag2,"Researcher Notes:
Nachfrage bei unplausibler Höhe

Filter:
ASK ONLY IF Q5006 : HDAG1=1
",50
soep-core,soep-core-2014-hh,53,hdpg2,,[Pflegeversicherung] Betrag pro Monat,,"Amount per month
[long-term care insurance benefits]",,int,,50:hdpg1=1,,hdpg2,"Researcher Notes:
Nachfrage bei unplausibler Höhe

Filter:
ASK ONLY IF Q5008 : HDPG1=1
",50
soep-core,soep-core-2014-hh,53,hdsh2,,[Laufende Hilfe zum Lebensunterhalt] Betrag pro Monat,,"Amount per month
[monthly subsistence allowance/ Assistance in special circumstancest]",,int,,50:hdsh1=1,,hdsh2,"Researcher Notes:
Nachfrage bei unplausibler Höhe

Filter:
ASK ONLY IF Q5010 : HDSH1=1
",50
soep-core,soep-core-2014-hh,53,hdgs2,,[Grundsicherung im Alter] Betrag pro Monat,,"Amount per month
[basic income support for the elderly]",,int,,50:hdgs1=1,,hdgs2,"Researcher Notes:
Nachfrage bei unplausibler Höhe

Filter:
ASK ONLY IF Q5012 : HDGS1=1
",50
soep-core,soep-core-2014-hh,53,hdwg2,,[Wohngeld oder Lastenzuschuss] Betrag pro Monat,,"Amount per month
[housing allowance]",,int,,50:hdwg1=1,,hdwg2,"Researcher Notes:
Nachfrage bei unplausibler Höhe

Filter:
ASK ONLY IF Q5014 : HDWG1=1
",50
soep-core,soep-core-2014-hh,54,,,"Wenn man mal alle Einkünfte zusammennimmt:
Wie hoch ist das monatliche Haushaltseinkommen aller Haushaltsmitglieder heute?","Bitte geben Sie den monatlichen Netto-Betrag an, also nach Abzug von Steuern und Sozialabgaben. Regelmäßige Zahlungen wie Renten, Wohngeld, Kindergeld, BAföG, Unterhaltszahlungen usw. rechnen Sie bitte dazu!

Falls nicht genau bekannt: Bitte schätzen Sie den monatlichen Betrag","If you look at the total income of all of the members of your household:
what is your monthly household income today?","Please state the net monthly income, which means after deductions for taxes and social security. Please include regular income such as pensions, housing allowances, child benefits, grants for higher education, maintenance payments, etc.  If you do not know the exact amount, please estimate the amount per month.",txt,,,,,"Researcher Notes:
Nachfrage bei unplausibler Höhe
",51
soep-core,soep-core-2014-hh,54,hnetto,,Euro im Monat,,euros per month,,int,,,,hnetto,,51
soep-core,soep-core-2014-hh,55,,,"Bleibt Ihnen in der Regel monatlich ein gewisser Betrag übrig, den Sie sparen oder zurücklegen können, etwa für größere Anschaffungen, für Notlagen oder zur Vermögensbildung?
Wenn ja, welcher Betrag etwa?",,"Do you usually have money left over at the end of the month that you can put aside for larger purchases, emergencies, or to build savings? If so, how much?",,cat,hspar1,,,hspar1,"Researcher Notes:
Codierung:
**Var1 = HSPAR1 (ja,nein)
**Var2 = HSPAR2 (open)
**
**Nachfrage bei unplausibler Höhe
",52
soep-core,soep-core-2014-hh,55,hspar2,,[Ja] und zwar etwa: ... Euro im Monat,,[Yes] approximately … euros per month,,int,,,,hspar2,Monatliche Ersparnis Betrag,52
soep-core,soep-core-2014-hh,56,,,Können Sie die Miete bzw. Tilgung/Zinsen für Ihre Wohnung ohne Probleme zahlen?,,Are you able to pay your rent or mortgage/interest payments without any difficulty?,,cat,hzahl,,,hzahl,,53
soep-core,soep-core-2014-hh,57_0,,,Nun haben wir noch einige Fragen zu der Wohngegend in der Sie wohnen.,,Now we have a few questions about the neighborhood where you live.,,txt,,,,,,
soep-core,soep-core-2014-hh,57,,,Wie weit ist es von hier bis ins Zentrum der nächsten Großstadt? ,,How far is it to the center of the nearest large city?,,cat,hcity,,,hcity,,
soep-core,soep-core-2014-hh,58,,,"Wie lange brauchen Sie, um zu Fuß die folgenden Einrichtungen in Ihrem Wohngebiet zu erreichen? ","Falls Sie eine der genannten Einrichtungen nicht nutzen, 
geben Sie bitte an, wie lange Sie brauchen würden! ",How long does it take to reach the following places in your neighborhood on foot?,"If you don’t use one of the following facilities, please state how much time you *would* need!",txt,,,,,,
soep-core,soep-core-2014-hh,58,hfuss01,,Geschäfte für den täglichen Bedarf,,Convenience stores,,cat,hfuss xx,,,hfuss01,,
soep-core,soep-core-2014-hh,58,hfuss02,,"Gaststätte, Kneipe, Restaurant ",,"Restaurants, bars",,cat,hfuss xx,,,hfuss02,,
soep-core,soep-core-2014-hh,58,hfuss03,,Bankautomat oder vergleichbarer Zugang zu Bargeld,,"Bank machine, cash point, or similar",,cat,hfuss xx,,,hfuss03,,
soep-core,soep-core-2014-hh,58,hfuss04,,Hausarzt,,Family doctor,,cat,hfuss xx,,,hfuss04,,
soep-core,soep-core-2014-hh,58,hfuss05,,Kinderkrippe/ Kindergarten/ Kindertageseinrichtung,,Daycare center,,cat,hfuss xx,,,hfuss05,,
soep-core,soep-core-2014-hh,58,hfuss06,,Grundschule,,Elementary school,,cat,hfuss xx,,,hfuss06,,
soep-core,soep-core-2014-hh,58,hfuss07,,Gymnasium,,Upper secondary school (Gymnasium),,cat,hfuss xx,,,hfuss07,,
soep-core,soep-core-2014-hh,58,hfuss08,,Treffpunkt für Jugendliche,,Youth center,,cat,hfuss xx,,,hfuss08,,
soep-core,soep-core-2014-hh,58,hfuss09,,"Tagesstätte für Senioren, ältere Menschen ",,Senior center,,cat,hfuss xx,,,hfuss09,,
soep-core,soep-core-2014-hh,58,hfuss10,,Öffentliche Grünanlagen,,Public green space,,cat,hfuss xx,,,hfuss10,,
soep-core,soep-core-2014-hh,58,hfuss11,,Öffentliche Sport- oder Freizeitanlagen,,Public sports or recreational facilities,,cat,hfuss xx,,,hfuss11,,
soep-core,soep-core-2014-hh,58,hfuss12,,Haltestelle für öffentliche Verkehrsmittel,,Bus stop or public transport station,,cat,hfuss xx,,,hfuss12,,
soep-core,soep-core-2014-hh,59,,,Wie sehr fühlen Sie sich hier in dieser Wohngegend durch folgende Umwelteinflüsse beeinträchtigt?,,To what extent do you feel affected by the following environmental factors in this neighborhood?,,txt,,,,,,
soep-core,soep-core-2014-hh,59,humw1,,Durch Lärmbelästigung,,Noise pollution,,cat,humw x,,,humw1,,
soep-core,soep-core-2014-hh,59,humw2,,Durch Luftverschmutzung,,Air pollution,,cat,humw x,,,humw2,,
soep-core,soep-core-2014-hh,59,humw3,,Durch fehlende zugängliche Grünflächen,,The lack of accessible green spaces,,cat,humw x,,,humw3,,
soep-core,soep-core-2014-hh,60,,,Wie ist es mit Kriminalität? Wie sicher ist Ihr Wohngebiet?,,And what about crime? How safe is your neighborhood?,,cat,hkrim,,,hkrim,,
soep-core,soep-core-2014-hh,61,,,"Wie beurteilen Sie das Verhältnis der Leute hier in der Wohngegend zueinander? 
Welche Aussage trifft am ehesten zu? ",,"How would you evaluate the relationships among people in this neighborhood?
Which statement fits best?",,cat,hleut,,,hleut,,
soep-core,soep-core-2014-hh,62,,,Wie viele Familien hier im Wohngebiet stammen nicht aus Deutschland?,,How many families in this neighborhood are from somewhere outside Germany?,,cat,hausl,,,hausl,,
soep-core,soep-core-2014-hh,63,,,Wie eng ist Ihr Kontakt zu Ihren Nachbarn hier im Haus oder im Wohngebiet?,,How close is your contact with your neighbors in this building or in this neighborhood?,,cat,hkont,,,hkont,,
soep-core,soep-core-2014-hh,64,,,"Haben Sie Nachbarn, mit denen Sie sich so gut verstehen, dass Sie sich gegenseitig besuchen? ",,Do you have neighbors who you get along with so well that you visit each other at home?,,cat,hnach1,,,hnach1,,
soep-core,soep-core-2014-hh,64,hnach2,,Wie häufig besuchen Sie sich normalerweise?,,How often do you normally visit each other?,,cat,hnach2,64;hnach1=1,,hnach2,,
soep-core,soep-core-2014-hh,65_0,,,Gibt es in Ihrem Haushalt … ?,,,,txt,,,,,,
soep-core,soep-core-2014-hh,65,,,"Gibt es in Ihrem Haushalt jemand, der aus Alters- oder Krankheitsgründen oder wegen einer Behinderung dauernd hilfe- oder pflegebedürftig ist?",,"Does someone in your household need care or assistance on a
constant basis due to age, sickness, or medical treatment?",,cat,hpfleg,,2 @ 71,hpfleg,"Routing:
*IF [Q55000,2] *GOTO 61010
",55
soep-core,soep-core-2014-hh,66,,,Welche Person ist das und bei welchen der folgenden Tätigkeiten braucht sie Hilfe?,"Bitte Vornamen eintragen. Falls es mehr als eine hilfebedürftige Person im Haushalt gibt, tragen Sie bitte diejenige ein, die stärker hilfebedürftig ist.","Who is it, and which of the following activities does he or she need assistance in?","Please state the person’s first name. If there is more than one person in need of care in the household, please state
the person most in need of care.",txt,,65;hpfleg=1,,,Name pflegebedürftige Person,56
soep-core,soep-core-2014-hh,66,hpnam,,Hilfebedürftige Person Vorname,,person in need of care first name,,chr,,,,hpnam,,
soep-core,soep-core-2014-hh,66,2,,Braucht Hilfe bei ...,,Needs assistance with …,,txt,,,,,"Researcher Notes:
1 = HHIL1
**2 = HHIL2
**3 = HHIL3
**4 = HHIL4
",56
soep-core,soep-core-2014-hh,66,hhil1,,Besorgungen und Erledigungen außer Haus,,errands outside the home,,bin,,,,hhil1,,
soep-core,soep-core-2014-hh,66,hhil2,,"Haushaltsführung, Versorgung mit Mahlzeiten und Getränken",,"running the household, preparing meals and drinks",,bin,,,,hhil2,,
soep-core,soep-core-2014-hh,66,hhil3,,"einfacheren Pflegetätigkeiten, z.B. Hilfe beim An- und Auskleiden, Waschen, Kämmen und Rasieren",,"minor care, such as help with getting dressed,
washing up, combing hair, shaving",,bin,,,,hhil3,,
soep-core,soep-core-2014-hh,66,hhil4,,"schwierigeren Pflegetätigkeiten, z.B. Hilfe beim Umbetten, Stuhlgang usw ",,"major care, such as getting in and out of bed,
bowel movements",,bin,,,,hhil4,,
soep-core,soep-core-2014-hh,67,,,Erhält die hilfebedürftige Person Leistungen aus der Pflegeversicherung?,,Does the person in need of care receive long-term care insurance benefits (Pflegeversicherung)?,,cat,hpl,,,hpl,,57
soep-core,soep-core-2014-hh,67,hpstuf,,[Ja] und zwar:,,[Yes] based on:,,cat,hpstuf,67:hpl=1,,hpstuf,"Filter:
ASK ONLY IF Q5701 : HPL=1
",57
soep-core,soep-core-2014-hh,68,,,Von wem erhält die Person die benötigte Hilfe? Von:,,Who provides this person with the assistance he/ she needs?,,txt,,,,,"Researcher Notes:
1 = HHVON1
**2 = HHVON2
**3 = HHVON3
**4 = HHVON4
**5 = HHVON5
**6 = HHVON6
**7 = HHVONKA
",58
soep-core,soep-core-2014-hh,68,hhvon1,,Angehörigen im Haushalt,,relatives in the household,,bin,,,,hhvon1,,58
soep-core,soep-core-2014-hh,68,hhvon7,,"Wohlfahrtsverbände (z.B. Caritas, Diakonie, ASB, DRK, AWO, …)",,"charitable organizations (Caritas, Diakonie, ASB, DRK, AWO, etc.)",,bin,,,,hhvon7,,
soep-core,soep-core-2014-hh,68,hhvon3,,privatem Pflegedienst,,private care service,,bin,,,,hhvon3,,58
soep-core,soep-core-2014-hh,68,hhvon9,,Freunden/ Bekannten/ Nachbarn,,friends/ acquaintances/ neighbors,,bin,,,,hhvon9,,58
soep-core,soep-core-2014-hh,68,hhvon6,,Angehörigen außerhalb des Haushalts,,relatives outside the household,,bin,,,,hhvon6,,58
soep-core,soep-core-2014-hh,68,hhvon8,,sonstige regelmäßige Pflegehilde,,other regular care providers,,bin,,,,hhvon8,,
soep-core,soep-core-2014-hh,68,hhnam,,"Bitte Vornamen der Person im Haushalt eintragen, die die Hilfe vorwiegend leistet",,[relatives in the household] Please give us the name of the person in the household who is the main caregiver.,,chr,,68:hhvon1=1,,hhnam,"Filter:
ASK ONLY IF Q5801 : HHVON X=1
",58
soep-core,soep-core-2014-hh,68,hhbez,,"[Freunden/ Bekannten, Nachbarn, Angehörigen außerhalb des Haushalts] Erhält diese Person dafür eine Bezahlung?",,"[friends/ acquaintances/ neighbors, relatives outside the household,other regular care providers]Is this person paid for providing this
assistance?",,cat,hhbez,68:hhvon9=1 | 68:hhvon6=1 | 68:hhvon8=1,,hhbez,"Filter:
ASK ONLY IF Q5801 : HHVON X=4,5,6
",58
soep-core,soep-core-2014-hh,69,,,"Gibt es außer dieser Person noch weitere Personen im Haushalt,
die hilfe- oder pflegebedürftig sind?",,"Besides this person, are there other people in the household
who are in need of assistance or care?",,cat,hpfleg2,,,hpfleg2,,59
soep-core,soep-core-2014-hh,69,hpfleg3,,[Ja] und zwar: ... weitere Person(en),,[Yes] … other person(s),,int,,,,hpfleg3,Anzahl weitere Pflegebedürftige,59
soep-core,soep-core-2014-hh,70,,,Entstehen durch die hilfe- oder pflegebedürftigen Personen im Haushalt regelmäßige Kosten?,,Are there regular expenses for assistance or care of other persons in the household?,,cat,hpfleg4,,,hpfleg4,,60
soep-core,soep-core-2014-hh,70,hpfleg5,,[Ja] und zwar: ... Euro im Monat,,Yes … euros per month,,int,,,,hpfleg5,Kosten Pflege in Euro,60
soep-core,soep-core-2014-hh,71,,,Beschäftigen Sie in Ihrem Haushalt regelmäßig oder gelegentlich eine Putz- oder Haushaltshilfe?,,Do you regularly or occasionally pay someone to provide household help?,,cat,hputz,,,hputz,,61
soep-core,soep-core-2014-hh,71,1,,Welche durchschnittlichen monatlichen Kosten entstehen Ihnen dadurch?,,How much do you pay per month on average?,,txt,,71;hputz=1|2,,,"Filter:
ASK ONLY IF Q6101 : HPUTZ=1,2
",61
soep-core,soep-core-2014-hh,71,hputz2,,Euro im Monat,,euros per month,,int,,,,hputz2,,
soep-core,soep-core-2014-hh,72,,,"Gibt es in Ihrem Haushalt Kinder, die erst 1998 oder später geboren sind?",,Are there children born in 1998 or later living in your household?,,cat,hkind,,2 @ A,hkind,"Routing:
*IF [Q62000,1] **GOTO BLOCK 6
",62
soep-core,soep-core-2014-hh,73,,,In welchem Jahr sind diese Kinder geboren?,"Bitte geben Sie es getrennt für jedes Kind an, beginnend mit dem ältesten Kind, das 1998 oder danach geboren ist, und dann dem Alter nach, das jüngste Kind zuletzt. Bitte eintragen:",What year were these children born?,"Please state the years of birth separately, starting with the oldest child born in 1998 or later and then each subsequent child by age, ending with the youngest.",txt,,72;hkind=1,,,"Researcher Notes:
Frage wird nur für Filterführung benötigt
",63
soep-core,soep-core-2014-hh,73,hknama,,Vorname:,,First name:,,chr,,,,hknama,,63
soep-core,soep-core-2014-hh,73,hkgeba,,Geburtsjahr:,,Year of birth:,,int,,,,hkgeba,,63
soep-core,soep-core-2014-hh,74,,,Welche Schule besucht das Kind derzeit?,,What school does your child currently attend?,,txt,,,,,,64
soep-core,soep-core-2014-hh,74,hein4a,,Besucht keine Schule,,Does not attend school,,bin,,,1 @ 76,hein4a,,64
soep-core,soep-core-2014-hh,74,hein3a,,,,,,cat,hein3 abcd,,,hein3a,"Routing:
*IF [Q64010,1] *GOTO 66010
",64
soep-core,soep-core-2014-hh,75,,,Besucht das Kind diese Schule meistens ganztags?,,Does the child usually stay at school all day?,,cat,hein9 abcd,,,hein9a,,65
soep-core,soep-core-2014-hh,76,,,"Besucht das Kind derzeit eine Kinderkrippe, Kindergarten, Kindertageseinrichtung, Hort?",,"Does the child currently attend nursery school, daycare, pre-school, creche, etc.?",,txt,,,,,"Routing:
*IF [Q66010,1] *GOTO 67000
",66
soep-core,soep-core-2014-hh,76,hein1sa,,"Ja, und zwar, tatsächliche Stunden pro Tag",,"Yes, approximately … hours per day",,int,,,,hein1sa,,66
soep-core,soep-core-2014-hh,76,hein1a,,"Nein, besucht keine dieser Einrichtungen",,"No, he/she does not attend any of these",,bin,,,,hein1a,,66
soep-core,soep-core-2014-hh,77,,,"Gibt es daneben noch Personen (ohne Haushaltsangehörige), die das Kind regelmäßig betreuen?",,Are there any other people who regularly take care of the child (aside from members of the household)?,,txt,,,,,,67
soep-core,soep-core-2014-hh,77,hbet5a,,"Ja, Tagesmutter außerhalb des Haushalts",,"Yes, babysitter (Tagesmutter)",,bin,,,,hbet5a,,67
soep-core,soep-core-2014-hh,77,hbet3a,,"Ja, bezahlte Betreuungsperson kommt ins Haus",,"Yes, babysitter outside the home",,bin,,,,hbet3a,,67
soep-core,soep-core-2014-hh,77,hbet1a,,"Ja, Verwandte",,"Yes, relatives",,bin,,,,hbet1a,,67
soep-core,soep-core-2014-hh,77,hbet2a,,"Ja, Freunde/ Bekannte/ Nachbarn",,"Yes, friends/ acquaintances/ neighbors",,bin,,,,hbet2a,,67
soep-core,soep-core-2014-hh,77,hbet4a,,Nein,,No,,bin,,,,hbet4a,,67
soep-core,soep-core-2014-hh,78,,,Nimmt das Kind derzeit an einer der folgenden Aktivitäten teil?,,Does your child currently participate in any of the following activities?,,txt,,,,,"Researcher Notes:
Answers 1- 5: [Kinder, die noch nicht zur Schule gehen]
**Answers 6-10: [Kinder, die zur Schule gehen] und [Aktivitäten in der Schule, zusätzlich zum regulären Unterricht]
**Answers: 11-17: [Kinder, die zur Schule gehen] und [Aktivitäten außerhalb der Schule]
",68
soep-core,soep-core-2014-hh,78,0,,"Kinder, die noch nicht zur Schule gehen:",,Children not yet attending school:,,txt,,,,,,
soep-core,soep-core-2014-hh,78,hakt01a,,"Kinderturnen, -sport, -schwimmen",,"Children’s gymnastics, sports, swimming",,bin,,,,hakt01a,,68
soep-core,soep-core-2014-hh,78,hakt02a,,Frühkindliche Musikerziehung,,Early childhood music lessons,,bin,,,,hakt02a,,68
soep-core,soep-core-2014-hh,78,hakt03a,,"Künstlerische Aktivitäten (z.B. Malen für Kinder, Kindertheater)",,"Artistic activities (painting for children, children theater, etc.)",,bin,,,,hakt03a,,68
soep-core,soep-core-2014-hh,78,hakt04a,,Sonstige Eltern-Kind-Gruppe,,Other parent-child groups,,bin,,,,hakt04a,,68
