study,questionnaire,answer_list,value,label_de,label
soep-core,soep-core-2012-e5,eges01,1,Sehr gut,Very good
soep-core,soep-core-2012-e5,eges01,2,Gut,Good
soep-core,soep-core-2012-e5,eges01,3,Zufriendenstellend,Satisfactory
soep-core,soep-core-2012-e5,eges01,4,Weniger gut,Not so good
soep-core,soep-core-2012-e5,eges01,5,Schlecht,Bad
soep-core,soep-core-2012-e5,eges1,1,Ja,Yes
soep-core,soep-core-2012-e5,eges1,2,Nein,No
soep-core,soep-core-2012-e5,earz1,1,Ja,Yes
soep-core,soep-core-2012-e5,earz1,2,Nein,No
soep-core,soep-core-2012-e5,ever xx,1,Trifft überhaupt nicht zu            1,Does not apply at all 1
soep-core,soep-core-2012-e5,ever xx,2,2,2
soep-core,soep-core-2012-e5,ever xx,3,3,3
soep-core,soep-core-2012-e5,ever xx,4,4,4
soep-core,soep-core-2012-e5,ever xx,5,5,5
soep-core,soep-core-2012-e5,ever xx,6,6,6
soep-core,soep-core-2012-e5,ever xx,7,Trifft voll zu 7,Applies completely 7
soep-core,soep-core-2012-e5,ehbet,1,Ja,Yes
soep-core,soep-core-2012-e5,ehbet,2,"Nein, eine andere Person ist die Hauptbetreuungsperson","No, another person is the main caregiver"
soep-core,soep-core-2012-e5,ehbet,3,"Nein, eine andere Person trägt zu gleichen Teilen wie ich zur Betreuung bei","No,  another person shares equally with me in caregiving "
soep-core,soep-core-2012-e5,etg1,1,Ja,Yes
soep-core,soep-core-2012-e5,etg1,2,Nein,No
soep-core,soep-core-2012-e5,form,1,mündliches Interview,Oral Interview
soep-core,soep-core-2012-e5,form,2,[Befragter hat den Fragebogen selbst ausgefüllt und zwar] in Anwesenheit des Interviewers,[Respondent completed the questionnaire him/herself] in the presence of the interviewer
soep-core,soep-core-2012-e5,form,3,[Befragter hat den Fragebogen selbst ausgefüllt und zwar] in Abwesenheit des Interviewers,[Respondent completed the questionnaire him/herself] in the absence of the interviewer
soep-core,soep-core-2012-e5,form,4,"Teils mündlich, teils selbst ausgefüllt","Partly as an oral interview, partly completed questionnaire him/herself"
soep-core,soep-core-2012-hh,hvj,1,Ja,Yes
soep-core,soep-core-2012-hh,hvj,2,Nein,No
soep-core,soep-core-2012-hh,hwohn xx 1,1,Verbessert,Better
soep-core,soep-core-2012-hh,hwohn xx 1,2,Etwa gleichwertig,About the same
soep-core,soep-core-2012-hh,hwohn xx 1,3,Verschlechtert,Worse
soep-core,soep-core-2012-hh,hwohn08,1,Ein reines Wohngebiet mit überwiegend Altbauten,A residential area with mostly old buildings
soep-core,soep-core-2012-hh,hwohn08,2,Ein reines Wohngebiet mit überwiegend Neubauten,A residential area with mostly newer buildings
soep-core,soep-core-2012-hh,hwohn08,3,Ein Mischgebiet mit Wohnungen und Geschäften bzw. Gewerbebetrieben,A mixed-use residential and commercial/industrial neighborhood
soep-core,soep-core-2012-hh,hwohn08,4,"Ein Geschäftszentrum (Läden, Banken, Verwaltungen) mit wenigen Wohnungen","A commercial area (shops, banks, offices) with few residential dwellings"
soep-core,soep-core-2012-hh,hwohn08,5,Ein Gewerbe- bzw. Industriegebiet mit wenigen Wohnungen,An industrial area with few residential dwellings
soep-core,soep-core-2012-hh,hhtyp,1,Landwirtschaftliches Wohngebäude,Farm house
soep-core,soep-core-2012-hh,hhtyp,2,Freistehendes Ein- / Zweifamilienhaus,Detached house containing 1 or 2 dwellings (one above the other)
soep-core,soep-core-2012-hh,hhtyp,3,Ein- / Zweifamilienhaus als Reihenhaus oder Doppelhaus,Row house or duplex (with one dwelling next to the other)
soep-core,soep-core-2012-hh,hhtyp,4,Wohnhaus mit 3 bis 4 Wohnungen,Residential building containing 3 or 4 dwellings
soep-core,soep-core-2012-hh,hhtyp,5,Wohnhaus mit 5 bis 8 Wohnungen,Residential building containing 5 to 8 dwellings
soep-core,soep-core-2012-hh,hhtyp,6,Wohnhaus mit 9 und mehr Wohnungen (aber höchstens 8 Stockwerken also kein Hochhaus),Residential building containing 9 or more dwellings (up to 8 stories)
soep-core,soep-core-2012-hh,hhtyp,7,Hochhaus (9 und mehr Stockwerke),High-rise building (9 or more stories)
soep-core,soep-core-2012-hh,hheim,1,Nein,No
soep-core,soep-core-2012-hh,hheim,2,"[Ja, und zwar:] Schüler- /Jugendlichenwohnheim",[Yes:] School dormitory / residence for teenagers
soep-core,soep-core-2012-hh,hheim,3,"[Ja, und zwar:] Studentenwohnheim",[Yes:] College dormitory
soep-core,soep-core-2012-hh,hheim,4,"[Ja, und zwar:] Berufstätigenwohnheim",[Yes:] Residence for workers
soep-core,soep-core-2012-hh,hheim,5,"[Ja, und zwar:] Altenheim / Pflegeheim","[Yes:] Retirement home, nursing home"
soep-core,soep-core-2012-hh,hheim,6,"[Ja, und zwar:] Altenwohnheim",[Yes:] Assisted living facility
soep-core,soep-core-2012-hh,hheim,8,"[Ja, und zwar:] Hotel / Pension",[Yes:] Hotel / guesthouse
soep-core,soep-core-2012-hh,hheim,7,"[Ja, und zwar:] Sonstiges Heim / Unterkunft",[Yes:] Other home / residence
soep-core,soep-core-2012-hh,hwohn09,1,vor 1919,Before 1919
soep-core,soep-core-2012-hh,hwohn09,2,1919 bis 1948,1919 to 1948
soep-core,soep-core-2012-hh,hwohn09,3,1949 bis 1971,1949 to 1971
soep-core,soep-core-2012-hh,hwohn09,4,1972 bis 1980,1972 to 1980
soep-core,soep-core-2012-hh,hwohn09,5,1981 bis 1990,1981 to 1990
soep-core,soep-core-2012-hh,hwohn09,6,1991 bis 2000,1991 to 2000
soep-core,soep-core-2012-hh,hwohn09,7,2001 bis 2010,2001 to 2010
soep-core,soep-core-2012-hh,hwohn09,8,2011 und später,2011 or later
soep-core,soep-core-2012-hh,humb,1,Ja,Yes
soep-core,soep-core-2012-hh,humb,2,Nein,No
soep-core,soep-core-2012-hh,hgr,1,viel zu klein,much too small
soep-core,soep-core-2012-hh,hgr,2,etwas zu klein,a bit too small
soep-core,soep-core-2012-hh,hgr,3,gerade richtig,just right
soep-core,soep-core-2012-hh,hgr,4,etwas zu groß,a bit too large
soep-core,soep-core-2012-hh,hgr,5,viel zu groß?,much too large?
soep-core,soep-core-2012-hh,hzus,1,In gutem Zustand,In good condition
soep-core,soep-core-2012-hh,hzus,2,Teilweise renovierungsbedürftig,In need of partial renovation
soep-core,soep-core-2012-hh,hzus,3,Ganz renovierungsbedürftig,In need of complete renovation
soep-core,soep-core-2012-hh,hzus,4,Abbruchreif,Near collapse
soep-core,soep-core-2012-hh,hwohn xx 2,1,Ja,Yes
soep-core,soep-core-2012-hh,hwohn xx 2,2,Nein,No
soep-core,soep-core-2012-hh,hbau7,1,Auf Kosten des Vermieters,Landlord
soep-core,soep-core-2012-hh,hbau7,2,Auf eigene Kosten,Myself
soep-core,soep-core-2012-hh,hbau7,3,Teils / teils,Both
soep-core,soep-core-2012-hh,hbau8,1,"Selbst, in Eigenarbeit",Myself
soep-core,soep-core-2012-hh,hbau8,2,Handwerker / Firma / Fachmann beauftragt,"Hired tradesperson, company, or technician"
soep-core,soep-core-2012-hh,hbau8,3,Beides,Both
soep-core,soep-core-2012-hh,hew1,1,Ja,Yes
soep-core,soep-core-2012-hh,hew1,2,Nein,No
soep-core,soep-core-2012-hh,hew2,1,jetzt Eigentümer,now owner(s)
soep-core,soep-core-2012-hh,hew2,2,jetzt nicht mehr Eigentümer,no longer owner(s)
soep-core,soep-core-2012-hh,hew2,3,"weiterhin Mieter, aber die Wohnung hat einen neuen Eigentümer","still tenants, but it is now owned by someone else"
soep-core,soep-core-2012-hh,hew3,1,Kauf der Wohnung,purchased the dwelling
soep-core,soep-core-2012-hh,hew3,2,Erbschaft / Schenkung / Überschreibung,inherited or was/were given the dwelling
soep-core,soep-core-2012-hh,hew4,1,Verkauf der Wohnung,I / we sold the dwelling
soep-core,soep-core-2012-hh,hew4,2,Schenkung / Überschreibung / Sonstiges,gave / bequeathed it / other
soep-core,soep-core-2012-hh,hm01,1,Hauptmieter,Main tenant
soep-core,soep-core-2012-hh,hm01,2,Untermieter,Subletter
soep-core,soep-core-2012-hh,hm01,3,Eigentümer,Owner
soep-core,soep-core-2012-hh,hm02,1,Ja,Yes
soep-core,soep-core-2012-hh,hm02,2,Nein,No
soep-core,soep-core-2012-hh,hm03,1,"Ja, mit bestehender Sozialbindung","Yes, and it is still subsidized"
soep-core,soep-core-2012-hh,hm03,2,"Ja, aber mit abgelaufener Sozialbindung","Yes, but it is no longer subsidized"
soep-core,soep-core-2012-hh,hm03,3,Nein,No
soep-core,soep-core-2012-hh,hm06,1,Ja,Yes
soep-core,soep-core-2012-hh,hm06,2,Nein,No
soep-core,soep-core-2012-hh,hm09,1,"Ja, ganz enthalten","Yes, included in full"
soep-core,soep-core-2012-hh,hm09,2,"Ja, teilweise enthalten","Yes, included in part"
soep-core,soep-core-2012-hh,hm09,3,Nein,No
soep-core,soep-core-2012-hh,hm12,1,sehr günstig,very inexpensive
soep-core,soep-core-2012-hh,hm12,2,günstig,inexpensive
soep-core,soep-core-2012-hh,hm12,3,angemessen,about average
soep-core,soep-core-2012-hh,hm12,4,etwas zu hoch,a bit too expensive
soep-core,soep-core-2012-hh,hm12,5,viel zu hoch?,much too expensive?
soep-core,soep-core-2012-hh,hm13,1,Kommunale Wohnung,Municipal government
soep-core,soep-core-2012-hh,hm13,2,Genossenschaftliche Wohnung,Professional organization or union
soep-core,soep-core-2012-hh,hm13,3,Betriebs- / Werkswohnung,My employer
soep-core,soep-core-2012-hh,hm13,4,Privater Eigentümer,Private owner
soep-core,soep-core-2012-hh,hm13,5,Weiß nicht,Don't know
soep-core,soep-core-2012-hh,he01,1,Ja,Yes
soep-core,soep-core-2012-hh,he01,2,Nein,No
soep-core,soep-core-2012-hh,he06,1,Ja,Yes
soep-core,soep-core-2012-hh,he06,2,Nein,No
soep-core,soep-core-2012-hh,he08,1,sehr günstig,very inexpensive
soep-core,soep-core-2012-hh,he08,2,günstig,inexpensive
soep-core,soep-core-2012-hh,he08,3,angemessen,about average
soep-core,soep-core-2012-hh,he08,4,etwas zu hoch,a bit too expensive
soep-core,soep-core-2012-hh,he08,5,viel zu hoch?,much too expensive?
soep-core,soep-core-2012-hh,he13,1,Ja,Yes
soep-core,soep-core-2012-hh,he13,2,Nein,No
soep-core,soep-core-2012-hh,hverm1,1,Ja,Yes
soep-core,soep-core-2012-hh,hverm1,2,Nein,No
soep-core,soep-core-2012-hh,hverm5,1,Ja,Yes
soep-core,soep-core-2012-hh,hverm5,2,Nein,No
soep-core,soep-core-2012-hh,hkred1,1,Ja,Yes
soep-core,soep-core-2012-hh,hkred1,2,Nein,No
soep-core,soep-core-2012-hh,hkred3,1,Eine schwere Belastung,Major burden
soep-core,soep-core-2012-hh,hkred3,2,Eine geringe Belastung,Minor burden
soep-core,soep-core-2012-hh,hkred3,3,Kein Problem,No burden
soep-core,soep-core-2012-hh,hwa x 2,1,Ja,Yes
soep-core,soep-core-2012-hh,hwa x 2,2,Nein,No
soep-core,soep-core-2012-hh,hzins2,1,unter 250 Euro,less than 250 euros
soep-core,soep-core-2012-hh,hzins2,2,250 bis unter 1.000 Euro,"250 up to but less than 1,000 euros"
soep-core,soep-core-2012-hh,hzins2,3,1.000 bis unter 2.500 Euro,"1,000 up to but less than 2,500 euros"
soep-core,soep-core-2012-hh,hzins2,4,2.500 bis unter 5.000 Euro,"2,500 up to but less than 5,000 euros"
soep-core,soep-core-2012-hh,hzins2,5,5.000 bis unter 10.000 Euro,"5,000 up to but less than 10,000 euros"
soep-core,soep-core-2012-hh,hzins2,6,10.000 Euro und mehr,"10,000 euros or more"
soep-core,soep-core-2012-hh,hlos1,1,Ja,Yes
soep-core,soep-core-2012-hh,hlos1,2,Nein,No
soep-core,soep-core-2012-hh,hlkg1,1,Ja,Yes
soep-core,soep-core-2012-hh,hlkg1,2,Nein,No
soep-core,soep-core-2012-hh,hdkg1,1,Ja,Yes
soep-core,soep-core-2012-hh,hdkg1,2,Nein,No
soep-core,soep-core-2012-hh,hspar1,1,Ja,Yes
soep-core,soep-core-2012-hh,hspar1,2,Nein,No
soep-core,soep-core-2012-hh,hzahl,1,Ja,Yes
soep-core,soep-core-2012-hh,hzahl,2,Nein,No
soep-core,soep-core-2012-hh,hzahl,3,"Trifft nicht zu, zahle keine Miete bzw. zahle keine Tilgung/Zinsen","Does not apply, do not pay rent or mortgage/interest payments"
soep-core,soep-core-2012-hh,hpfleg,1,Ja,Yes
soep-core,soep-core-2012-hh,hpfleg,2,Nein,No
soep-core,soep-core-2012-hh,hhil x,1,Besorgungen und Erledigungen außer Haus,Errands outside the home
soep-core,soep-core-2012-hh,hhil x,2,"Haushaltsführung, Versorgung mit Mahlzeiten und Getränken","Running the household, preparing meals and drinks"
soep-core,soep-core-2012-hh,hhil x,3,"einfacheren Pflegetätigkeiten, z.B. Hilfe beim An- und Auskleiden, Waschen, Kämmen und Rasieren","Minor care, such as help with getting dressed, washing up, combing hair, shaving"
soep-core,soep-core-2012-hh,hhil x,4,"schwierigeren Pflegetätgkeiten, z.B. Hilfe beim Umbetten, Stuhlgang usw.","Major care, such as getting in and out of bed, bowel movements"
soep-core,soep-core-2012-hh,hpl,1,Ja,Yes
soep-core,soep-core-2012-hh,hpl,2,Nein,No
soep-core,soep-core-2012-hh,hpstuf,1,Pflegestufe 1,care level 1
soep-core,soep-core-2012-hh,hpstuf,2,Pflegestufe 2,care level 2
soep-core,soep-core-2012-hh,hpstuf,3,Pflegestufe 3,care level 3
soep-core,soep-core-2012-hh,hhbez,1,Ja,Yes
soep-core,soep-core-2012-hh,hhbez,2,Nein,No
soep-core,soep-core-2012-hh,hpfleg2,2,Nein,No
soep-core,soep-core-2012-hh,hpfleg2,1,Ja,Yes
soep-core,soep-core-2012-hh,hpfleg4,1,Ja,Yes
soep-core,soep-core-2012-hh,hpfleg4,2,Nein,No
soep-core,soep-core-2012-hh,hputz,1,"Ja, regelmäßig","Yes, regularly"
soep-core,soep-core-2012-hh,hputz,2,"Ja, gelegentlich","Yes, occasionally"
soep-core,soep-core-2012-hh,hputz,3,Nein,No
soep-core,soep-core-2012-hh,hkind,1,Ja,Yes
soep-core,soep-core-2012-hh,hkind,2,Nein,No
soep-core,soep-core-2012-hh,hein3 abcd,1,Grundschule (inkl. Förderschule),"Elementary school (Grundschule, Including Förderstufe/schulformunabhängige Orientierungstufe, the transition grades prior to entering secondary school)"
soep-core,soep-core-2012-hh,hein3 abcd,2,Hauptschule,Lower secondary school (Hauptschule)
soep-core,soep-core-2012-hh,hein3 abcd,3,Realschule,Intermediate school (Realschule)
soep-core,soep-core-2012-hh,hein3 abcd,4,Gymnasium,Upper secondary school (Gymnasium)
soep-core,soep-core-2012-hh,hein3 abcd,5,Gesamtschule,Comprehensive school (Gesamtschule)
soep-core,soep-core-2012-hh,hein3 abcd,6,Berufsschule,Vocational school (Berufsschule)
soep-core,soep-core-2012-hh,hein3 abcd,7,Sonstige Schule,Other type of school
soep-core,soep-core-2012-hh,hein9 abcd,1,Ja,Yes
soep-core,soep-core-2012-hh,hein9 abcd,2,Nein,No
soep-core,soep-core-2012-hh,hform,1,Mündliches Interview,Oral interview
soep-core,soep-core-2012-hh,hform,2,[Befragter hat den Fragebogen selbst ausgefüllt] in Anwesenheit des Interviewers,[Respondent completed the questionnaire him/herself:] in the presence of the interviewer
soep-core,soep-core-2012-hh,hform,3,[Befragter hat den Fragebogen selbst ausgefüllt] in Abwesenheit des Interviewers,[Respondent completed the questionnaire him/herself:] in the absence of the interviewer
soep-core,soep-core-2012-hh,hform,4,"Teils mündlich, teils selbst ausgefüllt","Partly as an oral interview, partly him/herself"
soep-core,soep-core-2012-ju,j7tag,1,Ja,Yes
soep-core,soep-core-2012-ju,j7tag,2,Nein,No
soep-core,soep-core-2012-ju,jalo,1,Ja,Yes
soep-core,soep-core-2012-ju,jalo,2,Nein,No
soep-core,soep-core-2012-ju,jaus xx 1,1,"Begonnen, läuft derzeit","Begun, currently in progress"
soep-core,soep-core-2012-ju,jaus xx 1,2,Schon beendet,Already completed
soep-core,soep-core-2012-ju,jaus xx 2,1,Ja,Yes
soep-core,soep-core-2012-ju,jaus xx 2,2,Nein,No
soep-core,soep-core-2012-ju,jaus xx,1,"Ja, vielleicht","Yes, maybe"
soep-core,soep-core-2012-ju,jaus xx,2,"Ja, sicher","Yes, definitely"
soep-core,soep-core-2012-ju,jaus xx,3,Nein,No
soep-core,soep-core-2012-ju,jaus1,1,Ja,Yes
soep-core,soep-core-2012-ju,jaus1,2,Nein,No
soep-core,soep-core-2012-ju,jber xx a,1,Stimme voll zu,Applies completely
soep-core,soep-core-2012-ju,jber xx a,2,Stimme eher zu,Applies to a certain degree
soep-core,soep-core-2012-ju,jber xx a,3,Stimme eher nicht zu,Does not really apply
soep-core,soep-core-2012-ju,jber xx a,4,Stimme überhaupt nicht zu,Does not apply at all
soep-core,soep-core-2012-ju,jber xx 2,1,Sehr wichtig,Very important
soep-core,soep-core-2012-ju,jber xx 2,2,Wichtig,Important
soep-core,soep-core-2012-ju,jber xx 2,3,Weniger wichtig,Not so important
soep-core,soep-core-2012-ju,jber xx 2,4,Ganz unwichtig,Not at all important
soep-core,soep-core-2012-ju,jber xx 4,1,"Ja, mit einiger Sicherheit","Yes, to some degree"
soep-core,soep-core-2012-ju,jber xx 4,2,"Ja, mit großer Sicherheit","Yes, with certainty"
soep-core,soep-core-2012-ju,jber xx 4,3,"Nein, ist noch offen","No, still not clear"
soep-core,soep-core-2012-ju,jber xx 5,1,Sehr gut informiert,Very well informed
soep-core,soep-core-2012-ju,jber xx 5,2,Eher gut informiert,Well informed
soep-core,soep-core-2012-ju,jber xx 5,3,Eher schlecht informiert,Not very well informed
soep-core,soep-core-2012-ju,jber xx 5,4,Sehr schlecht informiert,Poorly informed
soep-core,soep-core-2012-ju,jbez xx,1,Sehr häufig,Very often
soep-core,soep-core-2012-ju,jbez xx,2,Häufig,Often
soep-core,soep-core-2012-ju,jbez xx,3,Manchmal,Sometimes
soep-core,soep-core-2012-ju,jbez xx,4,Selten,Seldom
soep-core,soep-core-2012-ju,jbez xx,5,Nie,Never
soep-core,soep-core-2012-ju,jego xx,1,1 Trifft überhaupt nicht zu,1 does not describe me at all
soep-core,soep-core-2012-ju,jego xx,2,2,2
soep-core,soep-core-2012-ju,jego xx,3,3,3
soep-core,soep-core-2012-ju,jego xx,4,4,4
soep-core,soep-core-2012-ju,jego xx,5,5,5
soep-core,soep-core-2012-ju,jego xx,6,6,6
soep-core,soep-core-2012-ju,jego xx,7,7 Trifft voll zu,7 describes me perfectly
soep-core,soep-core-2012-ju,jelt2,1,"Ja, Vater und Mutter","Yes, father and mother"
soep-core,soep-core-2012-ju,jelt2,2,"Ja, aber nur die Mutter","Yes, but only my mother"
soep-core,soep-core-2012-ju,jelt2,3,"Ja, aber nur der Vater","Yes, but only my father"
soep-core,soep-core-2012-ju,jelt2,4,Nein,No
soep-core,soep-core-2012-ju,jelt3,1,"Ja, mit Vater und Mutter","Yes, father and mother"
soep-core,soep-core-2012-ju,jelt3,2,"Ja, aber nur mit Mutter","Yes, but only my mother"
soep-core,soep-core-2012-ju,jelt3,3,"Ja, aber nur mit Vater","Yes, but only my father"
soep-core,soep-core-2012-ju,jelt3,4,Nein,No
soep-core,soep-core-2012-ju,jempf,1,Hauptschulempfehlung,Recommended for general secondary school
soep-core,soep-core-2012-ju,jempf,2,Realschulempfehlung,Recommended for intermediate school
soep-core,soep-core-2012-ju,jempf,3,Gymnasialempfehlung,Recommended for gymnasium
soep-core,soep-core-2012-ju,jempf,4,An unserer Schule gab es keine Empfehlung,At my school no recommendations were given
soep-core,soep-core-2012-ju,jerf xx,1,Stimme voll zu,Agree completely
soep-core,soep-core-2012-ju,jerf xx,2,Stimme eher zu,Agree more or less
soep-core,soep-core-2012-ju,jerf xx,3,Stimme eher nicht zu,Do not really agree
soep-core,soep-core-2012-ju,jerf xx,4,Stimme überhaupt nicht zu,Do not agree at all
soep-core,soep-core-2012-ju,jfz xx,1,Täglich,Daily
soep-core,soep-core-2012-ju,jfz xx,2,Jede Woche,Every week
soep-core,soep-core-2012-ju,jfz xx,3,Jeden Monat,Every month
soep-core,soep-core-2012-ju,jfz xx,4,Seltener,Less often
soep-core,soep-core-2012-ju,jfz xx,5,Nie,Never
soep-core,soep-core-2012-ju,jgef x,1,Sehr selten,rarely
soep-core,soep-core-2012-ju,jgef x,2,Selten,Seldom
soep-core,soep-core-2012-ju,jgef x,3,Manchmal,Sometimes
soep-core,soep-core-2012-ju,jgef x,4,Oft,Often
soep-core,soep-core-2012-ju,jgef x,5,Sehr oft,Very Often
soep-core,soep-core-2012-ju,jgesch1,1,Ja,Yes
soep-core,soep-core-2012-ju,jgesch1,2,Nein,No
soep-core,soep-core-2012-ju,jjob1,1,Ja,Yes
soep-core,soep-core-2012-ju,jjob1,2,Nein,No
soep-core,soep-core-2012-ju,jjob2,1,als Auszubildender oder Praktikant,As a trainee or intern
soep-core,soep-core-2012-ju,jjob2,2,"als Erwerbstätiger (""hauptberuflich"")",As a regular full-time employee
soep-core,soep-core-2012-ju,jjob2,3,"oder durch ""Jobben"" (nebenberuflich)",As a part-time employee
soep-core,soep-core-2012-ju,jjob3,1,Ja,Yes
soep-core,soep-core-2012-ju,jjob3,2,Nein,No
soep-core,soep-core-2012-ju,jjob5,1,Aus Interesse an der Tätigkeit,The work interested me
soep-core,soep-core-2012-ju,jjob5,2,Nur um ein paar Euro hinzuzuverdienen,Wanted to earn money
soep-core,soep-core-2012-ju,jjob5,3,Aus sonstigen Gründen (Nachbarschaftshilfe etc.),Other reasons
soep-core,soep-core-2012-ju,jkh01,1,eine Großstadt,in a large city
soep-core,soep-core-2012-ju,jkh01,2,eine mittlere Stadt,in a medium-sized city
soep-core,soep-core-2012-ju,jkh01,3,eine Kleinstadt,in a small town
soep-core,soep-core-2012-ju,jkh01,4,auf dem Lande,in a rural area
soep-core,soep-core-2012-ju,jkh02,1,"Ja, immer noch","Yes, I still do"
soep-core,soep-core-2012-ju,jkh02,2,"Ja, wieder","Yes, I have moved back"
soep-core,soep-core-2012-ju,jkh02,3,Nein,No
soep-core,soep-core-2012-ju,jkind,1,Man braucht eigene Kinder,Children are necessary for happiness
soep-core,soep-core-2012-ju,jkind,2,Man kann ohne Kind genauso glücklich leben,Can be just as happy without children
soep-core,soep-core-2012-ju,jkind,3,Man kann ohne Kind glücklicher leben,Can be even happier without children
soep-core,soep-core-2012-ju,jkind,4,Unentschieden / weiß nicht,"Undecided, do not know"
soep-core,soep-core-2012-ju,jleist x,0,ganz und gar unzufrieden 0,Completely dissatisfied 0
soep-core,soep-core-2012-ju,jleist x,1,1,1
soep-core,soep-core-2012-ju,jleist x,2,2,2
soep-core,soep-core-2012-ju,jleist x,3,3,3
soep-core,soep-core-2012-ju,jleist x,4,4,4
soep-core,soep-core-2012-ju,jleist x,5,5,5
soep-core,soep-core-2012-ju,jleist x,6,6,6
soep-core,soep-core-2012-ju,jleist x,7,7,7
soep-core,soep-core-2012-ju,jleist x,8,8,8
soep-core,soep-core-2012-ju,jleist x,9,9,9
soep-core,soep-core-2012-ju,jleist x,10,ganz und gar zufrieden 10,Completely satisfied 10
soep-core,soep-core-2012-ju,jmus1,1,Ja,Yes
soep-core,soep-core-2012-ju,jmus1,2,Nein,No
soep-core,soep-core-2012-ju,jmus2,1,Klassik,Classical
soep-core,soep-core-2012-ju,jmus2,2,Pop / Rock / Techno / Funk / Rap / Hip-Hop,"Pop, Rock, Techno, Funk, Rap, Hip-Hop"
soep-core,soep-core-2012-ju,jmus2,3,Sonstige Volks- oder Unterhaltungsmusik,"Folk music, other form of popular music"
soep-core,soep-core-2012-ju,jmus3,1,Nur alleine oder unter Anleitung eines Lehrers,Alone or with a teacher
soep-core,soep-core-2012-ju,jmus3,2,In einem Orchester oder Chor,In an orchestra or a choir
soep-core,soep-core-2012-ju,jmus3,3,In einer Musikgruppe / Band,In a band
soep-core,soep-core-2012-ju,jmus3,4,In sonstiger Zusammensetzung,Other type of group
soep-core,soep-core-2012-ju,jmus5,1,Ja,Yes
soep-core,soep-core-2012-ju,jmus5,2,Nein,No
soep-core,soep-core-2012-ju,jmusp1,2,Nein,No
soep-core,soep-core-2012-ju,jmusp1,1,Ja,Yes
soep-core,soep-core-2012-ju,jmusp2,1,Sehr gut,Very well
soep-core,soep-core-2012-ju,jmusp2,2,Gut,"Well
Good"
soep-core,soep-core-2012-ju,jmusp2,3,Es geht,Okay
soep-core,soep-core-2012-ju,jmusp2,4,Eher schlecht,Badly
soep-core,soep-core-2012-ju,jmusp2,5,Gar nicht,Not at all
soep-core,soep-core-2012-ju,jnach,1,Ja,Yes
soep-core,soep-core-2012-ju,jnach,2,Nein,No
soep-core,soep-core-2012-ju,jnerw10,1,Ja,Yes
soep-core,soep-core-2012-ju,jnerw10,2,Nein,No
soep-core,soep-core-2012-ju,jpart,1,Man braucht eine Partnerin / einen Partner,One needs a partner
soep-core,soep-core-2012-ju,jpart,2,Man kann alleine genauso glücklich leben,Can be just as happy without a partner
soep-core,soep-core-2012-ju,jpart,3,Man kann alleine glücklicher leben,Can be even happier without a partner
soep-core,soep-core-2012-ju,jpart,4,Unentschieden / weiß nicht,"Undecided, do not know"
soep-core,soep-core-2012-ju,jpol1,1,Sehr stark,Very much
soep-core,soep-core-2012-ju,jpol1,2,Stark,A lot
soep-core,soep-core-2012-ju,jpol1,3,Nicht so stark,Not that much
soep-core,soep-core-2012-ju,jpol1,4,Überhaupt nicht,Not at all
soep-core,soep-core-2012-ju,jpol2,1,Ja,Yes
soep-core,soep-core-2012-ju,jpol2,2,Nein,No
soep-core,soep-core-2012-ju,jpol3,1,SPD,SPD
soep-core,soep-core-2012-ju,jpol3,2,CDU,CDU
soep-core,soep-core-2012-ju,jpol3,3,CSU,CSU
soep-core,soep-core-2012-ju,jpol3,4,FDP,FDP
soep-core,soep-core-2012-ju,jpol3,5,Bündnis 90 / Die Grünen,Bündnis 90 / Die Grünen
soep-core,soep-core-2012-ju,jpol3,6,Die Linke,Die Linke
soep-core,soep-core-2012-ju,jpol3,7,DVU / Republikaner /NPD,DVU / Republikaner /NPD
soep-core,soep-core-2012-ju,jpol3,8,Andere,Other
soep-core,soep-core-2012-ju,jpol3,9,Piratenpartei,Piratenpartei
soep-core,soep-core-2012-ju,jpol4,1,Sehr stark,An extreme amount
soep-core,soep-core-2012-ju,jpol4,2,Ziemlich stark,quiet strong
soep-core,soep-core-2012-ju,jpol4,3,Mäßig,moderate
soep-core,soep-core-2012-ju,jpol4,4,Ziemlich schwach,quiet weak
soep-core,soep-core-2012-ju,jpol4,5,Sehr schwach,very weak
soep-core,soep-core-2012-ju,jprsch,1,"Ja, derzeit","Yes, currently"
soep-core,soep-core-2012-ju,jprsch,2,"Ja, früher","Yes, used to"
soep-core,soep-core-2012-ju,jprsch,3,Nein,No
soep-core,soep-core-2012-ju,jrisk,0,0 Gar nicht risikobereit,0 risk-avers
soep-core,soep-core-2012-ju,jrisk,1,1,1
soep-core,soep-core-2012-ju,jrisk,2,2,2
soep-core,soep-core-2012-ju,jrisk,3,3,3
soep-core,soep-core-2012-ju,jrisk,4,4,4
soep-core,soep-core-2012-ju,jrisk,5,5,5
soep-core,soep-core-2012-ju,jrisk,6,6,6
soep-core,soep-core-2012-ju,jrisk,7,7,7
soep-core,soep-core-2012-ju,jrisk,8,8,8
soep-core,soep-core-2012-ju,jrisk,9,9,9
soep-core,soep-core-2012-ju,jrisk,10,10 Sehr risikobereit,10 risk-prone
soep-core,soep-core-2012-ju,jsch,1,"Ja, Hauptschule","Yes, General secondary school "
soep-core,soep-core-2012-ju,jsch,2,"Ja, Realschule","Yes, Intermediate secondary school"
