study,dataset,variable,label,concept,questionnaire,question,item
soep-core,J14_A-KH,jbsj7,7. Geschw. Geb.Jahr,jbsj1,soep-core-2014-ju,76,jbsj1
soep-core,J14_A-KH,jbsmo7,7. Geschw. Geb.Monat,jbsmo1,soep-core-2014-ju,76,jbsmo1
soep-core,J14_A-KH,jbssex7,7. Geschw. Geschlecht,jbssex1,soep-core-2014-ju,76,jbssex1
soep-core,J14_A-KH,jbsart7,7. Geschw. Art,jbsart1,soep-core-2014-ju,76,jbsart1
soep-core,J14_A-KH,jbs15j7,7. Geschw. bis 15J zusammen,jbs15j1,soep-core-2014-ju,76,jbs15j1
soep-core,J14_A-KH,jbs15n7,7. Geschw. Jahre zusammen,jbs15n1,soep-core-2014-ju,76,jbs15n1
soep-core,J14_A-KH,jbsj8,8. Geschw. Geb.Jahr,jbsj1,soep-core-2014-ju,76,jbsj1
soep-core,J14_A-KH,jbsmo8,8. Geschw. Geb.Monat,jbsmo1,soep-core-2014-ju,76,jbsmo1
soep-core,J14_A-KH,jbssex8,8. Geschw. Geschlecht,jbssex1,soep-core-2014-ju,76,jbssex1
soep-core,J14_A-KH,jbsart8,8. Geschw. Art,jbsart1,soep-core-2014-ju,76,jbsart1
soep-core,J14_A-KH,jbs15j8,8. Geschw. bis 15J zusammen,jbs15j1,soep-core-2014-ju,76,jbs15j1
soep-core,J14_A-KH,jbs15n8,8. Geschw. Jahre zusammen,jbs15n1,soep-core-2014-ju,76,jbs15n1
soep-core,J14_A-KH,jkh03,Bei beiden Eltern,jkh03,soep-core-2014-ju,77,jkh03
soep-core,J14_A-KH,jkh04,Nur bei Mutter (ohne Partner),jkh04,soep-core-2014-ju,77,jkh04
soep-core,J14_A-KH,jkh05,Nur bei Mutter (mit Partner),jkh05,soep-core-2014-ju,77,jkh05
soep-core,J14_A-KH,jkh06,Nur bei Vater (ohne Partner),jkh06,soep-core-2014-ju,77,jkh06
soep-core,J14_A-KH,jkh07,Nur bei Vater (mit Partner),jkh07,soep-core-2014-ju,77,jkh07
soep-core,J14_A-KH,jkh08,Bei Verwandten,jkh08,soep-core-2014-ju,77,jkh08
soep-core,J14_A-KH,jkh09,Bei Pflegeeltern,jkh09,soep-core-2014-ju,77,jkh09
soep-core,J14_A-KH,jkh10,Im Heim,jkh10,soep-core-2014-ju,77,jkh10
soep-core,J14_A-KH,jkhka,"Keine Angabe, wo gelebt",,soep-core-2014-ju,,
soep-core,J14_A-KH,jvm,Vater/Mutter hier im HH,jvm,soep-core-2014-ju,78,
soep-core,J14_A-KH,jv01,wo lebt Vater,jv01,soep-core-2014-ju,79,jv01
soep-core,J14_A-KH,jm01,wo lebt Mutter,jm01,soep-core-2014-ju,79,jm01
soep-core,J14_A-KH,jv02,Vater verstorben,jv02,soep-core-2014-ju,79,jv02
soep-core,J14_A-KH,jm02,Mutter verstorben,jm02,soep-core-2014-ju,79,jm02
soep-core,J14_A-KH,jv03,Vater Geb.-Jahr,jv03,soep-core-2014-ju,80,jv03
soep-core,J14_A-KH,jm03,Mutter Geb.-Jahr,jm03,soep-core-2014-ju,80,jm03
soep-core,J14_A-KH,jv03a,Vater in Deutschland geboren,jv03a,soep-core-2014-ju,81,jv03a
soep-core,J14_A-KH,jm03a,Mutter in Deutschland geboren,jm03a,soep-core-2014-ju,81,jm03a
soep-core,J14_A-KH,jv03b,Vater Geburtsland,jv03b,soep-core-2014-ju,81,jv03b
soep-core,J14_A-KH,jv03bnr,Vater Code Geburtsland,jv03b,soep-core-2014-ju,81,jv03b
soep-core,J14_A-KH,jm03b,Mutter Geburtsland,jm03b,soep-core-2014-ju,81,jm03b
soep-core,J14_A-KH,jm03bnr,Mutter Code Geburtsland,jm03b,soep-core-2014-ju,81,jm03b
soep-core,J14_A-KH,jv04,Vater dtsch. Staatsb.,jv04,soep-core-2014-ju,82,jv04
soep-core,J14_A-KH,jm04,Mutter dtsch. Staatsb.,jm04,soep-core-2014-ju,82,jm04
soep-core,J14_A-KH,jv05,Vater Schulabschluss,jv05,soep-core-2014-ju,83,jv05
soep-core,J14_A-KH,jm05,Mutter Schulabschluss,jm05,soep-core-2014-ju,83,jm05
soep-core,J14_A-KH,jv06,Vater Ausb./Studium abgeschlossen,jv06,soep-core-2014-ju,84,jv06
soep-core,J14_A-KH,jm06,Mutter Ausb./Studium abgeschlossen,jm06,soep-core-2014-ju,84,jm06
soep-core,J14_A-KH,jv07,Vater Berufsbezeichnung,jv07,soep-core-2014-ju,85,jv07
soep-core,J14_A-KH,jm07,Mutter Berufsbezeichnung,jm07,soep-core-2014-ju,85,jm07
soep-core,J14_A-KH,jv08,Vater Arbeiter,jv08,soep-core-2014-ju,86,jv08
soep-core,J14_A-KH,jm08,Mutter Arbeiterin,jm08,soep-core-2014-ju,86,jm08
soep-core,J14_A-KH,jv09,Vater Angestellter,jv09,soep-core-2014-ju,86,jv09
soep-core,J14_A-KH,jm09,Mutter Angestellte,jm09,soep-core-2014-ju,86,jm09
soep-core,J14_A-KH,jv10,Vater Beamter,jv10,soep-core-2014-ju,86,jv10
soep-core,J14_A-KH,jm10,Mutter Beamtin,jm10,soep-core-2014-ju,86,jm10
soep-core,J14_A-KH,jv11,Vater Selbständiger,jv11,soep-core-2014-ju,86,jv11
soep-core,J14_A-KH,jm11,Mutter Selbständige,jm11,soep-core-2014-ju,86,jm11
soep-core,J14_A-KH,jv12,Vater nie erwerbstätig,jv12,soep-core-2014-ju,86,jv12
soep-core,J14_A-KH,jm12,Mutter nie erwerbstätig,jm12,soep-core-2014-ju,86,jm12
soep-core,J14_A-KH,jv13,Religionsgemeinschaft Vater,jv13,soep-core-2014-ju,87,jv13
soep-core,J14_A-KH,jm13,Religionsgemeinschaft Mutter,jm13,soep-core-2014-ju,87,jm13
soep-core,J14_A-KH,jpart,Partner für Glück,jpart,soep-core-2014-ju,88,
soep-core,J14_A-KH,jkind,Kinder für Glück,jkind,soep-core-2014-ju,89,
soep-core,J14_A-KH,jerf01,Anstrengen,jerf01,soep-core-2014-ju,90,jerf01
soep-core,J14_A-KH,jerf02,Andere ausnutzen,jerf02,soep-core-2014-ju,90,jerf02
soep-core,J14_A-KH,jerf03,Begabt und intelligent,jerf03,soep-core-2014-ju,90,jerf03
soep-core,J14_A-KH,jerf04,Aus richtiger Familie stammen,jerf04,soep-core-2014-ju,90,jerf04
soep-core,J14_A-KH,jerf05,Gute Fachkenntnisse,jerf05,soep-core-2014-ju,90,jerf05
soep-core,J14_A-KH,jerf06,Geld und Vermögen,jerf06,soep-core-2014-ju,90,jerf06
soep-core,J14_A-KH,jerf07,Guter Schulabschluss,jerf07,soep-core-2014-ju,90,jerf07
soep-core,J14_A-KH,jerf08,Rücksichtslos und hart,jerf08,soep-core-2014-ju,90,jerf08
soep-core,J14_A-KH,jerf09,Richtige Beziehungen,jerf09,soep-core-2014-ju,90,jerf09
soep-core,J14_A-KH,jerf10,Richtige pol. Seite,jerf10,soep-core-2014-ju,90,jerf10
soep-core,J14_A-KH,jerf11,Richtiges Geschlecht,jerf11,soep-core-2014-ju,90,jerf11
soep-core,J14_A-KH,jerf12,Dynamisch und Initiative,jerf12,soep-core-2014-ju,90,jerf12
soep-core,J14_A-KH,jrisk,Risikobereiter Mensch,jrisk,soep-core-2014-ju,91,
soep-core,J14_A-KH,jzu01,Lebensverlauf selbstbestimmt,jzu01,soep-core-2014-ju,92,jzu01
soep-core,J14_A-KH,jzu02,"Habe im Vergleich mit anderen nicht erreicht, was ich verdient hätte",jzu02,soep-core-2014-ju,92,jzu02
soep-core,J14_A-KH,jzu03,Was man im Leben erreicht ist Folge von Schicksal oder Glück,jzu03,soep-core-2014-ju,92,jzu03
soep-core,J14_A-KH,jzu04,Andere bestimmen über mein Leben,jzu04,soep-core-2014-ju,92,jzu04
soep-core,J14_A-KH,jzu05,Erfolg muss man sich hart erarbeiten,jzu05,soep-core-2014-ju,92,jzu05
soep-core,J14_A-KH,jzu06,Zweifle an meinen Fähigkeiten,jzu06,soep-core-2014-ju,92,jzu06
soep-core,J14_A-KH,jzu07,Soziale Umstände bestimmen Möglichkeiten im Leben,jzu07,soep-core-2014-ju,92,jzu07
soep-core,J14_A-KH,jzu08,Wichtiger als Anstrengungen sind eigene Fähigkeiten,jzu08,soep-core-2014-ju,92,jzu08
soep-core,J14_A-KH,jzu09,Habe wenig Kontrolle über Dinge in meinem Leben,jzu09,soep-core-2014-ju,92,jzu09
soep-core,J14_A-KH,jzu10,Soz. Verhältnisse durch soz. oder pol. Engagement beeinflussen,jzu10,soep-core-2014-ju,92,jzu10
soep-core,J14_A-KH,jzu11,"Auf etwas verzichten, um morgen mehr zu haben",jzu11,soep-core-2014-ju,92,jzu11
soep-core,J14_A-KH,jzu12,Man kann Menschen vertrauen,jzu12,soep-core-2014-ju,92,jzu12
soep-core,J14_A-KH,jzu13,Auf Niemanden mehr Verlass,jzu13,soep-core-2014-ju,92,jzu13
soep-core,J14_A-KH,jzu14,Bei Fremden vorsichtig sein,jzu14,soep-core-2014-ju,92,jzu14
soep-core,J14_A-KH,jzu15,Lieber heute Spaß haben,jzu15,soep-core-2014-ju,92,jzu15
soep-core,J14_A-KH,jego01,"Bin jemand, der gründlich arbeitet",jego01,soep-core-2014-ju,93,jego01
soep-core,J14_A-KH,jego02,"Bin jemand, der kommunikativ, gesprächig ist",jego02,soep-core-2014-ju,93,jego02
soep-core,J14_A-KH,jego03,"Bin jemand, der manchmal grob zu anderen ist",jego03,soep-core-2014-ju,93,jego03
soep-core,J14_A-KH,jego04,"Bin jemand, der originell ist, neue Ideen hat",jego04,soep-core-2014-ju,93,jego04
soep-core,J14_A-KH,jego05,"Bin jemand, der sich oft Sorgen macht",jego05,soep-core-2014-ju,93,jego05
soep-core,J14_A-KH,jego06,"Bin jemand, der verzeihen kann",jego06,soep-core-2014-ju,93,jego06
soep-core,J14_A-KH,jego07,"Bin jemand, der eher faul ist",jego07,soep-core-2014-ju,93,jego07
soep-core,J14_A-KH,jego08,"Bin jemand, der aus sich herausgehen kann",jego08,soep-core-2014-ju,93,jego08
soep-core,J14_A-KH,jego09,"Bin jemand, der künstlerische Erfahrungen schätzt",jego09,soep-core-2014-ju,93,jego09
soep-core,J14_A-KH,jego10,"Bin jemand, der leicht nervös wird",jego10,soep-core-2014-ju,93,jego10
soep-core,J14_A-KH,jego11,"Bin jemand, der Aufgaben wirksam und effizient erledigt",jego11,soep-core-2014-ju,93,jego11
soep-core,J14_A-KH,jego12,"Bin jemand, der zurückhaltend ist",jego12,soep-core-2014-ju,93,jego12
soep-core,J14_A-KH,jego13,"Bin jemand, der rücksichtsvoll und freundlich ist",jego13,soep-core-2014-ju,93,jego13
soep-core,J14_A-KH,jego14,"Bin jemand, der lebhafte Phantasie, Vorstellungen hat",jego14,soep-core-2014-ju,93,jego14
soep-core,J14_A-KH,jego15,"Bin jemand, der entspannt ist, mit Stress gut umgeht",jego15,soep-core-2014-ju,93,jego15
soep-core,J14_A-KH,jego16,"Bin jemand, der wissbegierig ist",jego16,soep-core-2014-ju,93,jego16
soep-core,J14_A-KH,jego17,"Bin jemand, der positiv zu sich eingestellt ist",jego17,soep-core-2014-ju,93,jego17
soep-core,J14_A-KH,jgef1,Ärgerlich gefühlt,jgef1,soep-core-2014-ju,94,jgef1
soep-core,J14_A-KH,jgef2,Ängstlich gefühlt,jgef2,soep-core-2014-ju,94,jgef2
soep-core,J14_A-KH,jgef3,Glücklich gefühlt,jgef3,soep-core-2014-ju,94,jgef3
soep-core,J14_A-KH,jgef4,Traurig gefühlt,jgef4,soep-core-2014-ju,94,jgef4
soep-core,J14_A-KH,j7tag,Bezahlte Arbeit letzte 7 Tage,j7tag,soep-core-2014-ju,95,
soep-core,J14_A-KH,jnerw10,Aktive Suche letzte 4 Wochen,jnerw10,soep-core-2014-ju,96,
soep-core,J14_A-KH,jalo,Arbeitslos gemeldet,jalo,soep-core-2014-ju,97,
soep-core,J14_A-KH,jpol1,Interesse an Politik,jpol1,soep-core-2014-ju,98,
soep-core,J14_A-KH,jpol2,Neigung zu einer Partei,jpol2,soep-core-2014-ju,99,
soep-core,J14_A-KH,jpol3,Neigung zu welcher Partei,jpol3,soep-core-2014-ju,100,
soep-core,J14_A-KH,jpolso,Neigung zu sonstiger Partei,jpolso,soep-core-2014-ju,100,jpolso
soep-core,J14_A-KH,jpol4,Stärke der Neigung zu Partei,jpol4,soep-core-2014-ju,100,jpol4
soep-core,J14_A-KH,jzule1,Gegenwärtige Lebenszufriedenheit,jzule1,soep-core-2014-ju,101,jzule1
soep-core,J14_A-KH,jdatt,Interviewtag,jdatt,soep-core-2014-ju,A,jdatt
soep-core,J14_A-KH,jdatm,Interviewmonat,jdatm,soep-core-2014-ju,A,jdatm
soep-core,J14_A-KH,jdatst,Interview beendet Uhrzeit (Stunde),jdatst,soep-core-2014-ju,A,jdatst
soep-core,J14_A-KH,jdatmi,Interview beendet Uhrzeit (Minuten),jdatmi,soep-core-2014-ju,A,jdatmi
soep-core,J14_A-KH,jform,Befragungsform,,soep-core-2014-ju,B,jform
soep-core,J14_A-KH,jdauer1,Interviewdauer mündlich,jdauer1,soep-core-2014-ju,C,jdauer1
soep-core,J14_A-KH,jdauer2,Interviewdauer Selbstausfüller,jdauer2,soep-core-2014-ju,C,jdauer2
soep-core,J14_A-KH,janw,Weitere Personen anwesend,janw,soep-core-2014-ju,D,
soep-core,J14_A-KH,jtext,Sonstige Hinweise,jtext,soep-core-2014-ju,E,
soep-core,J14_A-KH,jintnr,Interviewernummer,,soep-core-2014-ju,,
soep-core,J14_A-KH,urhh,Urhaushaltsnummer,,soep-core-2014-ju,,
soep-core,J14_A-KH,pnrfest,Unveränderliche Personennr.,,soep-core-2014-ju,,
