study,name,label,label_de,description,description_de,topic,topic_old
soep-core,item_4522,care from spouse/partner: hrs per wk,betreuung durch partner (in h pro woche),,,chc,t0610020100000000
soep-core,item_4523,care from grandparents: hrs per wk,betreuung durch grosseltern (in h pro woche),,,chc,t0610020100000000
soep-core,item_4524,care from older siblings: hrs per wk,betreuung durch aelt. geschw. (in h pro woche),,,chc,t0610020100000000
soep-core,item_4525,care from other relatives: hrs per wk,betreuung durch andere verwandte (in h pro woche),,,chc,t0610020100000000
soep-core,item_4526,care from child minder: hrs per wk,betreuung durch tagesmutter (in h pro woche),,,chc,t0610020100000000
soep-core,item_4527,care from creche: hrs per wk,betreuung durch krippe (in h pro woche),,,chc,t0610020100000000
soep-core,item_4528,care from other individuals: hrs per wk,betreuung durch andere (in h pro woche),,,chc,t0610020100000000
soep-core,item_4529,worried about child's health,gesundheit des kindes macht sorgen,,,chh,t0501100000000000
soep-core,item_4530,child is generally happy and satisfied,"kind meist froehlich, zufrieden",,,chh,t0501100000000000
soep-core,item_4531,child is irritable/crys frequently,"kind leicht erregbar,weint haeufig",,,chh,t0501100000000000
soep-core,item_4532,child is hard to console,kind schwer zu troesten,,,chh,t0501100000000000
soep-core,item_4533,child is curious/active,"kind neugierig,aktiv",,,chh,t0501100000000000
soep-core,item_4534,gender of child,geschlecht des kindes,,,chh,t0501100000000000
soep-core,item_4535,no other care apart from mother,keine betreuung ausser durch die mutter,,,chc,t0610020100000000
soep-core,item_4536,person number 2. sibling,personennummer 2. geschwister,,,ide,t1101000000000000
soep-core,item_4537,person number 3. sibling,personennummer 3. geschwister,,,ide,t1101000000000000
soep-core,item_4538,person number 4. sibling,personennummer 4. geschwister,,,ide,t1101000000000000
soep-core,item_4539,mother's person number,personennummer der mutter,,,ide,t1101000000000000
soep-core,item_4540,gender combination of siblings,geschlechtskonstellation der geschwister,,,soc,t0409030000000000
soep-core,item_46,experiences with the birth of a child,erfahrungen bei der geburt eines kindes,,,ebc,t0406040000000000
soep-core,item_4660,current residence of father,aktueller aufenthaltsort des vaters,,,fah,t0707030000000000
soep-core,item_4661,current residence of mother,aktueller aufenthaltsort der mutter,,,fah,t0707030000000000
soep-core,item_4662,year of update of vaortakt,zeitpunkt des updates - vaortakt,,,fah,t0707030000000000
soep-core,item_4663,year of update of maortakt,zeitpunkt des updates - maortakt,,,fah,t0707030000000000
soep-core,item_47,employment history since the age of 15 on an annual basis (spell data),erwerbsbiographie seit dem 15. lebensjahr auf jahresbasis (spelldaten),,,eha,t0201040000000000
soep-core,item_4791,"child, month of birth",geburtsmonat des kindes,,,chh,t0501100000000000
soep-core,item_4792,"child, year of birth",geburtsjahr des kindes,,,chh,t0501100000000000
soep-core,item_4793,age of child (in months) at time of survey,alter des kindes in mon. z. ztpkt. d. befr.,,,chh,t0501100000000000
soep-core,item_4794,"child, weight in kg",gewicht des kindes in kilo,,,chh,t0501100000000000
soep-core,item_4795,"child, height in cm",groesse des kindes in cm,,,chh,t0501100000000000
soep-core,item_4796,no limitations,"keine einschraenken, stoerungen, behinderungen",,,chh,t0501100000000000
soep-core,item_4797,"child, medical care: no. of times last 3 months",anzahl aerztl. hilfe i. d. letzten 3 monaten,,,hcc,t0502060000000000
soep-core,item_4798,"child, length of hospital stays last 12 months in days",dauer krankenhausaufent. i. d. letzten 12 mon. in tg,,,hcc,t0502060000000000
soep-core,item_4799,cared for by spouse/partner: (hrs/wk),betreuung durch partner (in h/woche),,,chc,t0610020100000000
soep-core,item_48,experiences with the birth of a child,erfahrungen bei der geburt eines kindes,,,ebc,t0406040000000000
soep-core,item_4800,cared for by childs father (if not resident of same household) (hrs/wk),betreuung durch vater des kindes (in h/woche),,,chc,t0610020100000000
soep-core,item_4801,cared for by grandparents: (hrs/wk),betreuung durch grosseltern des kindes (in h/woche),,,chc,t0610020100000000
soep-core,item_4802,cared for by older siblings: hrs per wk,betreuung durch aeltere geschwister (in h/woche),,,chc,t0610020100000000
soep-core,item_4803,cared for by other relatives: hrs per wk,betreuung durch andere verwandte (in h/woche),,,chc,t0610020100000000
soep-core,item_4804,cared for in family day care (hrs/wk),betreuung durch tagesmutter (ausser haus) (in h/woche),,,chc,t0610020100000000
soep-core,item_4805,cared for by a nanny or other in-home daycare provider (hrs/wk),betreuung durch kinderfrau (im hh) (in h/woche),,,chc,t0610020100000000
soep-core,item_4806,cared for at a daycare center (hrs/wk),"betreuung durch krippe,kindergarten,kita (in h/woche)",,,chc,t0610020100000000
soep-core,item_4807,cared for by others (hrs/wk),betreuung durch andere (in h/woche),,,chc,t0610020100000000
soep-core,item_4808,cared for solely by respondent,betreuung ausschliesslich durch befragte person,,,chc,t0610020100000000
soep-core,item_4809,"child usually happy, content","kind meist froehlich ,zufrieden",,,aad,t0704020000000000
soep-core,item_4810,child irritable / cries frequently,"kind leicht erregbar,weint haeufig",,,aad,t0704020000000000
soep-core,item_4811,child difficult to console when crying,kind schwer zu troesten,,,aad,t0704020000000000
soep-core,item_4812,"child curious, active","kind neugierig,aktiv",,,aad,t0704020000000000
soep-core,item_4813,child communicative and talkative,"kind gespraechig, redet gern",,,aad,t0704020000000000
soep-core,item_4814,child shows empathy when others are sad,"kind zeigt mitgefuehl, wenn andere traurig sind",,,aad,t0704020000000000
soep-core,item_4815,worried about childs health,gesundheit des kindes macht sorgen,,,aad,t0704020000000000
soep-core,item_4816,singing childrens songs to/with child - no. of times during last 14 days,haeufigkeit(vor-)singen kinderlieder letzte 14 tage,,,paa,t0704010000000000
soep-core,item_4817,"taking walks outdoors, no. of times during last 14 days",haeufigkeit spaziergaenge an frischer luft letzte 14 tage,,,paa,t0704010000000000
soep-core,item_4818,painting or doing arts and crafts - no. of times during last 14 days,"haeufigkeit malen,basteln letzte 14 tage",,,paa,t0704010000000000
soep-core,item_4819,reading or telling stories - no. of times during last 14 days,"haeufigkeit geschichten vorlesen,erzaehlen letzte 14 tage",,,paa,t0704010000000000
soep-core,item_4820,looking at picture books -no. of times during last 14 days,haeufigkeit bilderbuecher anschauen letzte 14 tage,,,paa,t0704010000000000
soep-core,item_4821,going to playground - no. of times during last 14 days,haeufigkeit zum spielplatz gehen letzte 14 tage,,,paa,t0704010000000000
soep-core,item_4822,visiting other families with children - no. of times during last 14 days,haeufigkeit besuch bei anderen familien letzte 14 tage,,,paa,t0704010000000000
soep-core,item_4823,going shopping with child - no. of times during last 14 days,haeufigkeit einkaufen gehen letzte 14 tage,,,paa,t0704010000000000
soep-core,item_4824,watching television or videos with child - no. of times during last 14 days,"haeufigkeit zusammen video,tv anschauen letzte 14 tage",,,paa,t0704010000000000
soep-core,item_4825,child allowed to watch television or videos alone,"darf das kind allein fernsehen,video schauen",,,paa,t0704010000000000
soep-core,item_4826,child tends to be shy / outgoing,"kind ist eher schuechtern,kontaktfreudig",,,aad,t0704020000000000
soep-core,item_4827,child tends to be focussed / easily distracted,"kind ist eher konzentriert,leicht ablenkbar",,,aad,t0704020000000000
soep-core,item_4828,child tends to be obstinate / obedient,"kind ist eher trotzig,fuegsam",,,aad,t0704020000000000
soep-core,item_4829,child tends to be quick to learn new things / to need more time,"kind begreift eher schnell, braucht mehr zeit",,,aad,t0704020000000000
soep-core,item_4830,child understands brief instructions,kind versteht kurze anweisungen,,,aad,t0704020000000000
soep-core,item_4831,child forms sentences with at least two words,kind bildet saetze mit min. 2 woertern,,,aad,t0704020000000000
soep-core,item_4832,child speaks in full sentences (at least four words),kind spricht in ganzen saetzen,,,aad,t0704020000000000
soep-core,item_4833,child listens attentively to a story for at least five minutes,kind hoert einer geschichte 5 min. o. laenger aufm. zu,,,aad,t0704020000000000
soep-core,item_4834,child can relate simple messages,kind ueberbringt einfache nachrichten,,,aad,t0704020000000000
soep-core,item_4835,child eats with spoon without making a mess,kind isst selbstaendig mit loeffel ohne zu kleckern,,,aad,t0704020000000000
soep-core,item_4836,child blows nose without assitance,kind putzt sich selbst die nase,,,aad,t0704020000000000
soep-core,item_4837,child uses toilet to do number two,kind benuetzt fur grosses geschaeft toilette,,,aad,t0704020000000000
soep-core,item_4838,child puts on pants and underpants frontwards,kind zieht sich hosen und unterhosen selbst richtig an,,,aad,t0704020000000000
soep-core,item_4839,child brushes teeth without assistance,kind putzt sich selbst die zaehne,,,aad,t0704020000000000
soep-core,item_4840,child walks forwards down the stairs,kind laeuft treppen vorwaerts hinunter,,,aad,t0704020000000000
soep-core,item_4841,child uses door handle to open doors,kind oeffnet tueren mit tuerklinke,,,aad,t0704020000000000
soep-core,item_4842,child climbs jungle gyms and other high playground equipment,kind klettert auf klettergeruste und hohe spielgeraete,,,aad,t0704020000000000
soep-core,item_4843,child uses scissors to cut paper,kind schneidet mit schere papier durch,,,aad,t0704020000000000
soep-core,item_4844,child paints / draws recognizable forms on paper,kind malt auf papier erkennbare formen,,,aad,t0704020000000000
soep-core,item_4845,child calls familiar people by name,kind nennt vertraute personen beim namen,,,aad,t0704020000000000
soep-core,item_4846,child plays games with other children,kind nimmt an spielen mit anderen kindern teil,,,aad,t0704020000000000
soep-core,item_4847,child participates in role-playing games,kind beschaeftigt sich mit rollenspielen,,,aad,t0704020000000000
soep-core,item_4848,child shows particular liking for certain playmates or friends,kind zeigt vorliebe fuer spielgefaehrten/freunde,,,aad,t0704020000000000
soep-core,item_4849,"child calls his/her own feelings by name, e.g., sad, happy, scared",kind benennt eigene gefuehle,,,aad,t0704020000000000
soep-core,item_4850,language spoken with child,umgangssprache des kindes,,,aad,t0704020000000000
soep-core,item_4851,sex of child,geschlecht des kindes,,,chh,t0501100000000000
soep-core,item_4852,asthma,asthma,,,icd,t0501110000000000
soep-core,item_4853,chronic bronchitis,chronische bronchitis,,,icd,t0501110000000000
soep-core,item_4854,spastic / acute bronchitis,"spast.,akute bronchitis",,,icd,t0501110000000000
soep-core,item_4855,pseudocroup / croup syndrome,pseudokrupp/kruppsyndrom,,,icd,t0501110000000000
soep-core,item_4856,middle-ear inflammation,mittelohrentzuendung,,,icd,t0501110000000000
soep-core,item_4857,hayfever,heuschnupfen,,,icd,t0501110000000000
soep-core,item_4858,neurodermatitis,neurodermitis,,,icd,t0501110000000000
soep-core,item_4859,vision impairment,fehlsichtigkeit,,,icd,t0501110000000000
soep-core,item_4860,hearing impairment,schwerhoerigkeit,,,icd,t0501110000000000
soep-core,item_4861,nutritional disorders,ernaehrungsstoerungen,,,icd,t0501110000000000
soep-core,item_4862,motor impairment,"motorik,bewegungsapparat",,,icd,t0501110000000000
soep-core,item_4863,other impairments or disorders,"sonstige stoerungen,behinderungen",,,icd,t0501110000000000
soep-core,item_49,employment status on monthly basis (spell data),erwerbsstatus auf monatsbasis (spelldaten),,,esm,t0202030000000000
soep-core,item_4988,body-mass-index,body-mass-index,,,pmh,t0501060000000000
soep-core,item_4989,bodily pain (nbs),bodily pain (nbs),,,pmh,t0501060000000000
soep-core,item_4991,imputation flag for height$$,imputation flag for height$$,,,pmh,t0501060000000000
soep-core,item_4992,imputation flag for weight$$,imputation flag for weight$$,,,pmh,t0501060000000000
soep-core,item_4993,general health (nbs),general health (nbs),,,pmh,t0501060000000000
soep-core,item_4994,height of child in cm,koerpergroesse des kindes in cm,,,pmh,t0501060000000000
soep-core,item_4995,mcs: summary scale mental (nbs),mcs: summary scale mental (nbs),,,pmh,t0501060000000000
soep-core,item_4996,mental health (nbs),mental health (nbs),,,pmh,t0501060000000000
soep-core,item_4997,pcs: summary scale physical (nbs),pcs: summary scale physical (nbs),,,pmh,t0501060000000000
soep-core,item_4998,physical functioning (nbs),physical functioning (nbs),,,pmh,t0501060000000000
soep-core,item_4999,role emotional (nbs),role emotional (nbs),,,pmh,t0501060000000000
soep-core,item_5000,role physical (nbs),role physical (nbs),,,pmh,t0501060000000000
soep-core,item_5001,social functioning (nbs),social functioning (nbs),,,pmh,t0501060000000000
soep-core,item_5003,completeness of generation of soepvsf12,vollstaendigkeit der generierung des soepvsf12,,,pmh,t0501060000000000
soep-core,item_5004,vitality (nbs),vitality (nbs),,,pmh,t0501060000000000
soep-core,item_5005,hh business assets market value imp. a,hh business assets market value imp.a,,,bas,t0304020400000000
soep-core,item_5006,hh business assets market value imp. b,hh business assets market value imp.b,,,bas,t0304020400000000
soep-core,item_5007,hh business assets market value imp. c,hh business assets market value imp.c,,,bas,t0304020400000000
soep-core,item_5008,hh business assets market value imp. d,hh business assets market value imp.d,,,bas,t0304020400000000
soep-core,item_5009,hh business assets market value imp. e,hh business assets market value imp.e,,,bas,t0304020400000000
soep-core,item_5010,hh business assets market value flag,hh business assets market value flag,,,bas,t0304020400000000
soep-core,item_5011,hh business assets filter,hh business assets filter,,,bas,t0304020400000000
soep-core,item_5012,hh business assets filter flag,hh business assets filter flag,,,bas,t0304020400000000
soep-core,item_5013,hh consumer debts market value imp. a,hh consumer debts market value imp.a,,,dtl,t0304020800000000
soep-core,item_5014,hh consumer debts market value imp. b,hh consumer debts market value imp.b,,,dtl,t0304020800000000
soep-core,item_5015,hh consumer debts market value imp. c,hh consumer debts market value imp.c,,,dtl,t0304020800000000
soep-core,item_5016,hh consumer debts market value imp. d,hh consumer debts market value imp.d,,,dtl,t0304020800000000
soep-core,item_5017,hh consumer debts market value imp. e,hh consumer debts market value imp.e,,,dtl,t0304020800000000
soep-core,item_5018,hh consumer debts market value flag,hh consumer debts market value flag,,,dtl,t0304020800000000
soep-core,item_5019,hh consumer debts filter,hh consumer debts filter,,,dtl,t0304020800000000
soep-core,item_5020,hh consumer debts filter flag,hh consumer debts filter flag,,,dtl,t0304020800000000
soep-core,item_5021,hh other real estate debts imp. a,hh other real estate debts imp.a,,,dtl,t0304020800000000
soep-core,item_5022,hh other real estate debts imp. b,hh other real estate debts imp.b,,,dtl,t0304020800000000
soep-core,item_5023,hh other real estate debts imp. c,hh other real estate debts imp.c,,,dtl,t0304020800000000
soep-core,item_5024,hh other real estate debts imp. d,hh other real estate debts imp.d,,,dtl,t0304020800000000
soep-core,item_5025,hh other real estate debts imp. e,hh other real estate debts imp.e,,,dtl,t0304020800000000
soep-core,item_5026,hh other real estate debts flag,hh other real estate debts flag,,,dtl,t0304020800000000
soep-core,item_5027,hh other real estate market value imp. a,hh other real estate market value imp.a,,,opr,t0304020300000000
soep-core,item_5028,hh other real estate market value imp. b,hh other real estate market value imp.b,,,opr,t0304020300000000
soep-core,item_5029,hh other real estate market value imp. c,hh other real estate market value imp.c,,,opr,t0304020300000000
soep-core,item_5030,hh other real estate market value imp. d,hh other real estate market value imp.d,,,opr,t0304020300000000
soep-core,item_5031,hh other real estate market value imp. e,hh other real estate market value imp.e,,,opr,t0304020300000000
soep-core,item_5032,hh other real estate net value imp. a,hh other real estate net value imp.a,,,opr,t0304020300000000
soep-core,item_5033,hh other real estate net value imp. b,hh other real estate net value imp.b,,,opr,t0304020300000000
soep-core,item_5034,hh other real estate net value imp. c,hh other real estate net value imp.c,,,opr,t0304020300000000
soep-core,item_5035,hh other real estate net value imp. d,hh other real estate net value imp.d,,,opr,t0304020300000000
soep-core,item_5036,hh other real estate net value imp. e,hh other real estate net value imp.e,,,opr,t0304020300000000
soep-core,item_5037,hh other real estate market value flag,hh other real estate market value flag,,,opr,t0304020300000000
soep-core,item_5038,hh other real estate net value flag,hh other real estate net value flag,,,opr,t0304020300000000
soep-core,item_5039,hh other real estate filter,hh other real estate filter,,,opr,t0304020300000000
soep-core,item_5040,hh other real estate filter flag,hh other real estate filter flag,,,opr,t0304020300000000
soep-core,item_5041,hh financial assets market value imp. a,hh financial assets market value imp.a,,,asm,t0304020100000000
soep-core,item_5042,hh financial assets market value imp. b,hh financial assets market value imp.b,,,asm,t0304020100000000
soep-core,item_5043,hh financial assets market value imp. c,hh financial assets market value imp.c,,,asm,t0304020100000000
soep-core,item_5044,hh financial assets market value imp. d,hh financial assets market value imp.d,,,asm,t0304020100000000
soep-core,item_5045,hh financial assets market value imp. e,hh financial assets market value imp.e,,,asm,t0304020100000000
soep-core,item_5046,hh financial assets market value flag,hh financial assets market value flag,,,asm,t0304020100000000
soep-core,item_5047,hh financial assets filter,hh financial assets filter,,,asm,t0304020100000000
soep-core,item_5048,hh financial assets filter flag,hh financial assets filter flag,,,asm,t0304020100000000
soep-core,item_5049,hh private insurances market value imp. a,hh buil. loan and insurances market value imp.a,,,pri,t0304020600000000
soep-core,item_5050,hh private insurances market value imp. b,hh buil. loan and insurances market value imp.b,,,pri,t0304020600000000
soep-core,item_5051,hh private insurances market value imp. c,hh buil. loan and insurances market value imp.c,,,pri,t0304020600000000
soep-core,item_5052,hh private insurances market value imp. d,hh buil. loan and insurances market value imp.d,,,pri,t0304020600000000
soep-core,item_5053,hh private insurances market value imp. e,hh buil. loan and insurances market value imp.e,,,pri,t0304020600000000
soep-core,item_5054,hh private insurances market value flag,hh buil. loan and insurances market value flag,,,pri,t0304020600000000
soep-core,item_5055,hh private insurances filter,hh buil. loan and insurances filter,,,pri,t0304020600000000
soep-core,item_5056,hh private insurances filter flag,hh buil. loan and insurances filter flag,,,pri,t0304020600000000
soep-core,item_5057,hh prop. prim. resid. debts imp. a,hh prop. prim. resid. debts imp.a,,,dtl,t0304020800000000
soep-core,item_5058,hh prop. prim. resid. debts imp. b,hh prop. prim. resid. debts imp.b,,,dtl,t0304020800000000
soep-core,item_5059,hh prop. prim. resid. debts imp. c,hh prop. prim. resid. debts imp.c,,,dtl,t0304020800000000
soep-core,item_5060,hh prop. prim. resid. debts imp. d,hh prop. prim. resid. debts imp.d,,,dtl,t0304020800000000
soep-core,item_5061,hh prop. prim. resid. debts imp. e,hh prop. prim. resid. debts imp.e,,,dtl,t0304020800000000
soep-core,item_5062,hh prop. prim. resid. debts flag,hh prop. prim. resid. debts flag,,,dtl,t0304020800000000
soep-core,item_5063,hh prop. prim. resid. market value imp. a,hh prop. prim. resid. market value imp.a,,,ooh,t0304020200000000
soep-core,item_5064,hh prop. prim. resid. market value imp. b,hh prop. prim. resid. market value imp.b,,,ooh,t0304020200000000
soep-core,item_5065,hh prop. prim. resid. market value imp. c,hh prop. prim. resid. market value imp.c,,,ooh,t0304020200000000
soep-core,item_5066,hh prop. prim. resid. market value imp. d,hh prop. prim. resid. market value imp.d,,,ooh,t0304020200000000
soep-core,item_5067,hh prop. prim. resid. market value imp. e,hh prop. prim. resid. market value imp.e,,,ooh,t0304020200000000
soep-core,item_5068,hh prop. prim. resid. net value imp. a,hh prop. prim. resid. net value imp.a,,,ooh,t0304020200000000
soep-core,item_5069,hh prop. prim. resid. net value imp. b,hh prop. prim. resid. net value imp.b,,,ooh,t0304020200000000
soep-core,item_5070,hh prop. prim. resid. net value imp. c,hh prop. prim. resid. net value imp.c,,,ooh,t0304020200000000
soep-core,item_5071,hh prop. prim. resid. net value imp. d,hh prop. prim. resid. net value imp.d,,,ooh,t0304020200000000
soep-core,item_5072,hh prop. prim. resid. net value imp. e,hh prop. prim. resid. net value imp.e,,,ooh,t0304020200000000
soep-core,item_5073,hh prop. prim. resid. market value flag,hh prop. prim. resid. market value flag,,,ooh,t0304020200000000
soep-core,item_5074,hh prop. prim. resid. net value flag,hh prop. prim. resid. net value flag,,,ooh,t0304020200000000
soep-core,item_5075,hh prop. prim. resid. filter,hh prop. prim. resid. filter,,,ooh,t0304020200000000
soep-core,item_5076,hh prop. prim. resid. filter flag,hh prop. prim. resid. filter flag,,,ooh,t0304020200000000
soep-core,item_5077,hh tangible assets market value imp. a,hh tangible assets market value imp.a,,,oin,t0304020700000000
soep-core,item_5078,hh tangible assets market value imp. b,hh tangible assets market value imp.b,,,oin,t0304020700000000
soep-core,item_5079,hh tangible assets market value imp. c,hh tangible assets market value imp.c,,,oin,t0304020700000000
soep-core,item_5080,hh tangible assets market value imp. d,hh tangible assets market value imp.d,,,oin,t0304020700000000
soep-core,item_5081,hh tangible assets market value imp. e,hh tangible assets market value imp.e,,,oin,t0304020700000000
soep-core,item_5082,hh tangible assets market value flag,hh tangible assets market value flag,,,oin,t0304020700000000
soep-core,item_5083,hh tangible assets filter,hh tangible assets filter,,,oin,t0304020700000000
soep-core,item_5084,hh tangible assets filter flag,hh tangible assets filter flag,,,oin,t0304020700000000
soep-core,item_5085,hh overall debts imp. a,hh overall debts imp.a,,,ash,t0304010200000000
soep-core,item_5086,hh overall debts imp. b,hh overall debts imp.b,,,ash,t0304010200000000
soep-core,item_5087,hh overall debts imp. c,hh overall debts imp.c,,,ash,t0304010200000000
soep-core,item_5088,hh overall debts imp. d,hh overall debts imp.d,,,ash,t0304010200000000
soep-core,item_5089,hh overall debts imp. e,hh overall debts imp.e,,,ash,t0304010200000000
soep-core,item_5090,hh overall debts flag,hh overall debts flag,,,ash,t0304010200000000
soep-core,item_5091,hh gross overall wealth imp. a,hh gross overall wealth imp.a,,,ash,t0304010200000000
soep-core,item_5092,hh gross overall wealth imp. b,hh gross overall wealth imp.b,,,ash,t0304010200000000
soep-core,item_5093,hh gross overall wealth imp. c,hh gross overall wealth imp.c,,,ash,t0304010200000000
soep-core,item_5094,hh gross overall wealth imp. d,hh gross overall wealth imp.d,,,ash,t0304010200000000
soep-core,item_5095,hh gross overall wealth imp. e,hh gross overall wealth imp.e,,,ash,t0304010200000000
soep-core,item_5096,hh net overall wealth imp. a,hh net overall wealth imp.a,,,ash,t0304010200000000
soep-core,item_5097,hh net overall wealth imp. b,hh net overall wealth imp.b,,,ash,t0304010200000000
soep-core,item_5098,hh net overall wealth imp. c,hh net overall wealth imp.c,,,ash,t0304010200000000
soep-core,item_5099,hh net overall wealth imp. d,hh net overall wealth imp.d,,,ash,t0304010200000000
soep-core,item_5100,hh net overall wealth imp. e,hh net overall wealth imp.e,,,ash,t0304010200000000
soep-core,item_5101,hh gross overall wealth flag,hh gross overall wealth flag,,,ash,t0304010200000000
soep-core,item_5102,hh net overall wealth flag,hh net overall wealth flag,,,ash,t0304010200000000
soep-core,item_5103,business assets sole owner,business assets sole owner,,,bas,t0304020400000000
soep-core,item_5104,business assets sole owner flag,business assets sole owner flag,,,bas,t0304020400000000
soep-core,item_5105,business assets market value imp.a,business assets market value imp.a,,,bas,t0304020400000000
soep-core,item_5106,business assets market value imp.b,business assets market value imp.b,,,bas,t0304020400000000
soep-core,item_5107,business assets market value imp.c,business assets market value imp.c,,,bas,t0304020400000000
soep-core,item_5108,business assets market value imp.d,business assets market value imp.d,,,bas,t0304020400000000
soep-core,item_5109,business assets market value imp.e,business assets market value imp.e,,,bas,t0304020400000000
soep-core,item_5110,business assets market value flag,business assets market value flag,,,bas,t0304020400000000
soep-core,item_5111,business assets filter,business assets filter,,,bas,t0304020400000000
soep-core,item_5112,business assets filter flag,business assets filter flag,,,bas,t0304020400000000
soep-core,item_5113,consumer debts market value imp.a,consumer debts market value imp.a,,,dtl,t0304020800000000
soep-core,item_5114,consumer debts market value imp.b,consumer debts market value imp.b,,,dtl,t0304020800000000
soep-core,item_5115,consumer debts market value imp.c,consumer debts market value imp.c,,,dtl,t0304020800000000
soep-core,item_5116,consumer debts market value imp.d,consumer debts market value imp.d,,,dtl,t0304020800000000
soep-core,item_5117,consumer debts market value imp.e,consumer debts market value imp.e,,,dtl,t0304020800000000
soep-core,item_5118,consumer debts market value flag,consumer debts market value flag,,,dtl,t0304020800000000
soep-core,item_5119,consumer debts filter,consumer debts filter,,,dtl,t0304020800000000
soep-core,item_5120,consumer debts filter flag,consumer debts filter flag,,,dtl,t0304020800000000
soep-core,item_5121,other real estate type one family house,other real estate type one family house,,,opr,t0304020300000000
soep-core,item_5122,oth. real estate type mult. family house,oth. real estate type mult. family house,,,opr,t0304020300000000
soep-core,item_5123,other real estate type holiday home,other real estate type holiday home,,,opr,t0304020300000000
soep-core,item_5124,other real estate type undeveloped land,other real estate type undeveloped land,,,opr,t0304020300000000
soep-core,item_5125,other real estate type other prop.,other real estate type other prop.,,,opr,t0304020300000000
soep-core,item_5127,number of other real estate,number of other real estate,,,opr,t0304020300000000
soep-core,item_5128,other real estate share,other real estate share,,,opr,t0304020300000000
soep-core,item_5129,other real estate share flag,other real estate share flag,,,opr,t0304020300000000
soep-core,item_5130,other real estate debts imp.a,other real estate debts imp.a,,,dtl,t0304020800000000
soep-core,item_5131,other real estate debts imp.b,other real estate debts imp.b,,,dtl,t0304020800000000
soep-core,item_5132,other real estate debts imp.c,other real estate debts imp.c,,,dtl,t0304020800000000
soep-core,item_5133,other real estate debts imp.d,other real estate debts imp.d,,,dtl,t0304020800000000
soep-core,item_5134,other real estate debts imp.e,other real estate debts imp.e,,,dtl,t0304020800000000
soep-core,item_5135,other real estate share of debts imp.a,other real estate share of debts imp.a,,,dtl,t0304020800000000
soep-core,item_5136,other real estate share of debts imp.b,other real estate share of debts imp.b,,,dtl,t0304020800000000
soep-core,item_5137,other real estate share of debts imp.c,other real estate share of debts imp.c,,,dtl,t0304020800000000
soep-core,item_5138,other real estate share of debts imp.d,other real estate share of debts imp.d,,,dtl,t0304020800000000
soep-core,item_5139,other real estate share of debts imp.e,other real estate share of debts imp.e,,,dtl,t0304020800000000
soep-core,item_5140,other real estate debts flag,other real estate debts flag,,,dtl,t0304020800000000
soep-core,item_5141,other real estate share of debts flag,other real estate share of debts flag,,,dtl,t0304020800000000
soep-core,item_5142,other real estate market value imp.a,other real estate market value imp.a,,,opr,t0304020300000000
soep-core,item_5143,other real estate market value imp.b,other real estate market value imp.b,,,opr,t0304020300000000
soep-core,item_5144,other real estate market value imp.c,other real estate market value imp.c,,,opr,t0304020300000000
soep-core,item_5145,other real estate market value imp.d,other real estate market value imp.d,,,opr,t0304020300000000
soep-core,item_5146,other real estate market value imp.e,other real estate market value imp.e,,,opr,t0304020300000000
soep-core,item_5147,other real estate share of value imp.a,other real estate share of value imp.a,,,opr,t0304020300000000
soep-core,item_5148,other real estate share of value imp.b,other real estate share of value imp.b,,,opr,t0304020300000000
soep-core,item_5149,other real estate share of value imp.c,other real estate share of value imp.c,,,opr,t0304020300000000
soep-core,item_5150,other real estate share of value imp.d,other real estate share of value imp.d,,,opr,t0304020300000000
soep-core,item_5151,other real estate share of value imp.e,other real estate share of value imp.e,,,opr,t0304020300000000
soep-core,item_5152,other real estate net value imp.a,other real estate net value imp.a,,,opr,t0304020300000000
soep-core,item_5153,other real estate net value imp.b,other real estate net value imp.b,,,opr,t0304020300000000
soep-core,item_5154,other real estate net value imp.c,other real estate net value imp.c,,,opr,t0304020300000000
soep-core,item_5155,other real estate net value imp.d,other real estate net value imp.d,,,opr,t0304020300000000
soep-core,item_5156,other real estate net value imp.e,other real estate net value imp.e,,,opr,t0304020300000000
soep-core,item_5157,other real estate share net value imp.a,other real estate share net value imp.a,,,opr,t0304020300000000
soep-core,item_5158,other real estate share net value imp.b,other real estate share net value imp.b,,,opr,t0304020300000000
soep-core,item_5159,other real estate share net value imp.c,other real estate share net value imp.c,,,opr,t0304020300000000
soep-core,item_5160,other real estate share net value imp.d,other real estate share net value imp.d,,,opr,t0304020300000000
soep-core,item_5161,other real estate share net value imp.e,other real estate share net value imp.e,,,opr,t0304020300000000
soep-core,item_5162,other real estate market value flag,other real estate market value flag,,,opr,t0304020300000000
soep-core,item_5163,other real estate share of value flag,other real estate share of value flag,,,opr,t0304020300000000
soep-core,item_5164,other real estate net value flag,other real estate net value flag,,,opr,t0304020300000000
soep-core,item_5165,other real estate share net value flag,other real estate share net value flag,,,opr,t0304020300000000
soep-core,item_5166,other real estate filter,other real estate filter,,,opr,t0304020300000000
soep-core,item_5167,other real estate filter flag,other real estate filter flag,,,opr,t0304020300000000
soep-core,item_5168,financial assets share,financial assets share,,,asm,t0304020100000000
soep-core,item_5169,financial assets share flag,financial assets share flag,,,asm,t0304020100000000
soep-core,item_5170,financial assets market value imp.a,financial assets market value imp.a,,,asm,t0304020100000000
soep-core,item_5171,financial assets market value imp.b,financial assets market value imp.b,,,asm,t0304020100000000
