study,instrument,answer_list,value,label,label_de
soep-core,soep-core-2022-hh-m3456,1M4652,-1,Can't / don't want to answer,Kann / möchte ich nicht beantworten
soep-core,soep-core-2022-hh-m3456,2089M4652,1,Private owner(s),Private(r) Eigentümer
soep-core,soep-core-2022-hh-m3456,2089M4652,2,Private company,Privates Unternehmen
soep-core,soep-core-2022-hh-m3456,2089M4652,3,Cooperatively owned,Genossenschaftliche Wohnung
soep-core,soep-core-2022-hh-m3456,2089M4652,4,"Charitable organisation (church, foundations, or similar)","Gemeinnützige Organisation (Kirche, Stiftungen o.ä.)"
soep-core,soep-core-2022-hh-m3456,2089M4652,5,Local government apartment,Kommunale Wohnung
soep-core,soep-core-2022-hh-m3456,2089M4652,6,Company-owned apartment,Betriebs- / Werkswohnung
soep-core,soep-core-2022-hh-m3456,2089M4652,-1,Can't / don't want to answer,Kann / möchte ich nicht beantworten
soep-core,soep-core-2022-hh-m3456,2091M4652,1,No longer attends school,Besucht keine Schule mehr
soep-core,soep-core-2022-hh-m3456,2091M4652,2,Does not yet attend school,Besucht noch keine Schule
soep-core,soep-core-2022-hh-m3456,2091M4652,-1,Can't / don't want to answer,Kann / möchte ich nicht beantworten
soep-core,soep-core-2022-hh-m3456,2363M4652,1,"Yes, one other apartment","Ja, noch eine Wohnung"
soep-core,soep-core-2022-hh-m3456,2363M4652,2,"Yes, several other apartments","Ja, noch mehrere Wohnungen"
soep-core,soep-core-2022-hh-m3456,2363M4652,3,No,Nein
soep-core,soep-core-2022-hh-m3456,2363M4652,-1,Can't / don't want to answer,Kann / möchte ich nicht beantworten
soep-core,soep-core-2022-hh-m3456,2371M16,1,"Small-scale shared accommodation with individual, partitioned living areas","Eine kleinräumige Gemeinschaftsunterkunft mit einzelnen, getrennten Wohnräumen"
soep-core,soep-core-2022-hh-m3456,2371M16,2,Large shared accommodation,Eine großräumige Gemeinschaftsunterkunft
soep-core,soep-core-2022-hh-m3456,2371M16,3,Other shared accommodation,Sonstige Gemeinschaftsunterkunft
soep-core,soep-core-2022-hh-m3456,2371M16,-1,No answer,Keine Angabe
soep-core,soep-core-2022-hh-m3456,2372M4652,1,I am only allowed to live in a certain place,Ich darf nur in einem bestimmten Ort wohnen
soep-core,soep-core-2022-hh-m3456,2372M4652,2,I am only allowed to live in a certain federal state,Ich darf nur in einem bestimmten Bundesland wohnen
soep-core,soep-core-2022-hh-m3456,2372M4652,3,I can choose my own place of residence,Ich kann meinen Wohnort selbst wählen
soep-core,soep-core-2022-hh-m3456,2372M4652,-1,Can't / don't want to answer,Kann / möchte ich nicht beantworten
soep-core,soep-core-2022-hh-m3456,2718M4652,1,Care level 1,Pflegegrad 1
soep-core,soep-core-2022-hh-m3456,2718M4652,2,Care level 2,Pflegegrad 2
soep-core,soep-core-2022-hh-m3456,2718M4652,3,Care level 3,Pflegegrad 3
soep-core,soep-core-2022-hh-m3456,2718M4652,4,Care level 4,Pflegegrad 4
soep-core,soep-core-2022-hh-m3456,2718M4652,5,Care level 5,Pflegegrad 5
soep-core,soep-core-2022-hh-m3456,2718M4652,-1,Can't / don't want to answer,Kann / möchte ich nicht beantworten
soep-core,soep-core-2022-hh-m3456,2849M4652,1,German,Deutsch
soep-core,soep-core-2022-hh-m3456,2849M4652,2,Another language,Eine andere Sprache
soep-core,soep-core-2022-hh-m3456,2849M4652,-1,Can't / don't want to answer,Kann / möchte ich nicht beantworten
soep-core,soep-core-2022-hh-m3456,2985M4652,1,Don't know,Weiß nicht
soep-core,soep-core-2022-hh-m3456,2985M4652,-1,Can't / don't want to answer,Kann / möchte ich nicht beantworten
soep-core,soep-core-2022-hh-m3456,3203M4652,1,"Yes, only a special class for refugee children","Ja, ausschließlich spezielle Klasse für geflüchtete Kinder"
soep-core,soep-core-2022-hh-m3456,3203M4652,2,"Yes, both special class for refugee children and regular school class","Ja, sowohl spezielle Klasse als auch Regelunterricht"
soep-core,soep-core-2022-hh-m3456,3203M4652,3,No,Nein
soep-core,soep-core-2022-hh-m3456,3203M4652,-1,Can't / don't want to answer,Kann / möchte ich nicht beantworten
soep-core,soep-core-2022-hh-m3456,3207M4652,1,Applies completely,Trifft voll zu
soep-core,soep-core-2022-hh-m3456,3207M4652,2,Tends to apply,Trifft eher zu
soep-core,soep-core-2022-hh-m3456,3207M4652,3,Tends not to apply,Trifft eher nicht zu
soep-core,soep-core-2022-hh-m3456,3207M4652,4,Does not apply at all,Trifft gar nicht zu
soep-core,soep-core-2022-hh-m3456,3207M4652,5,Don't know,Weiß nicht
soep-core,soep-core-2022-hh-m3456,3207M4652,-1,Can't / don't want to answer,Kann / möchte ich nicht beantworten
soep-core,soep-core-2022-hh-m3456,3267M4652,1,"via newspaper advertisements, advertisements on the internet","über Zeitungsanzeigen, Anzeigen im Internet"
soep-core,soep-core-2022-hh-m3456,3267M4652,2,through a state agency,über eine staatliche Vermittlung
soep-core,soep-core-2022-hh-m3456,3267M4652,3,"via aid organisations such as AWO, Caritas, Red Cross","über Hilfsorganisationen wie AWO, Caritas, Rotes Kreuz"
soep-core,soep-core-2022-hh-m3456,3267M4652,4,via relatives,über Verwandte
soep-core,soep-core-2022-hh-m3456,3267M4652,5,via friends / acquaintances,über Freunde/Bekannte
soep-core,soep-core-2022-hh-m3456,3267M4652,6,other,Sonstiges
soep-core,soep-core-2022-hh-m3456,3267M4652,-1,Can't / don't want to answer,Kann / möchte ich nicht beantworten
soep-core,soep-core-2022-hh-m3456,4132M4652,1,School dormitory / youth residence / student residence,Schüler- / Jugendlichen- / Studentenwohnheim
soep-core,soep-core-2022-hh-m3456,4132M4652,2,Employee residence,Wohnheim für Berufstätige
soep-core,soep-core-2022-hh-m3456,4132M4652,3,Nursing home / retirement home,Altenheim / Pflegeheim / Seniorenresidenz
soep-core,soep-core-2022-hh-m3456,4132M4652,4,Other residence / accommodation,Sonstiges Heim / Unterkunft
soep-core,soep-core-2022-hh-m3456,4132M4652,-1,Can't / don't want to answer,Kann / möchte ich nicht beantworten
soep-core,soep-core-2022-hh-m3456,4133,1,"Survey in the same abode, at the same address",Befragung in derselben Wohnung unter derselben Adresse
soep-core,soep-core-2022-hh-m3456,4133,2,"Survey for the first time in this abode, at this address",Befragung das erste Mal in dieser Wohnung unter dieser Adresse
soep-core,soep-core-2022-hh-m3456,4135M4652,1,The entire household moved,Der gesamte Haushalt ist umgezogen
soep-core,soep-core-2022-hh-m3456,4135M4652,2,One or more participants in this study has / have joined the household,Einer oder mehrere Teilnehmer dieser Studie sind in diesen Haushalt zugezogen
soep-core,soep-core-2022-hh-m3456,4135M4652,-1,Can't / don't want to answer,Kann / möchte ich nicht beantworten
soep-core,soep-core-2022-hh-m3456,4479,1,Correct my answer,Angabe korrigieren
soep-core,soep-core-2022-hh-m3456,4479,2,Response is correct,Angabe ist richtig
soep-core,soep-core-2022-hh-m3456,4676,1,Main tenant,Hauptmieter
soep-core,soep-core-2022-hh-m3456,4676,2,Subtenant,Untermieter
soep-core,soep-core-2022-hh-m3456,4676,3,Owner,Eigentümer
soep-core,soep-core-2022-hh-m3456,4676,4,Nursing home / retirement home,Altersheim / Seniorenwohnheim
soep-core,soep-core-2022-hh-m3456,4677M4652,1,Yes,Ja
soep-core,soep-core-2022-hh-m3456,4677M4652,2,"No, my income and expenses are the same","Nein, Einnahmen und Ausgaben sind gleich hoch"
soep-core,soep-core-2022-hh-m3456,4677M4652,3,"No, my expenses are higher than my income","Nein, die Ausgaben sind höher als die Einnahmen"
soep-core,soep-core-2022-hh-m3456,4677M4652,-1,Can't / don't want to answer,Kann / möchte ich nicht beantworten
soep-core,soep-core-2022-hh-m3456,469M4652,1,A residential area with mostly old buildings,Ein reines Wohngebiet mit überwiegend Altbauten
soep-core,soep-core-2022-hh-m3456,469M4652,2,A residential area with mostly newer buildings,Ein reines Wohngebiet mit überwiegend Neubauten
soep-core,soep-core-2022-hh-m3456,469M4652,3,"A residential and commercial area with flats, houses, shops and businesses",Ein Mischgebiet mit Wohnungen und Geschäften bzw. Gewerbebetrieben
soep-core,soep-core-2022-hh-m3456,469M4652,4,"A commercial area (shops, banks, offices) with few residential dwellings","Ein Geschäftszentrum (Läden, Banken, Verwaltungen) mit wenigen Wohnungen"
soep-core,soep-core-2022-hh-m3456,469M4652,5,An industrial area with few residential dwellings,Ein Gewerbe- bzw. Industriegebiet mit wenigen Wohnungen
soep-core,soep-core-2022-hh-m3456,469M4652,-1,Can't / don't want to answer,Kann / möchte ich nicht beantworten
soep-core,soep-core-2022-hh-m3456,46M4652,1,January,Januar
soep-core,soep-core-2022-hh-m3456,46M4652,2,February,Februar
soep-core,soep-core-2022-hh-m3456,46M4652,3,March,März
soep-core,soep-core-2022-hh-m3456,46M4652,4,April,April
soep-core,soep-core-2022-hh-m3456,46M4652,5,May,Mai
soep-core,soep-core-2022-hh-m3456,46M4652,6,June,Juni
soep-core,soep-core-2022-hh-m3456,46M4652,7,July,Juli
soep-core,soep-core-2022-hh-m3456,46M4652,8,August,August
soep-core,soep-core-2022-hh-m3456,46M4652,9,September,September
soep-core,soep-core-2022-hh-m3456,46M4652,10,October,Oktober
soep-core,soep-core-2022-hh-m3456,46M4652,11,November,November
soep-core,soep-core-2022-hh-m3456,46M4652,12,December,Dezember
soep-core,soep-core-2022-hh-m3456,46M4652,-1,Can't / don't want to answer,Kann / möchte ich nicht beantworten
soep-core,soep-core-2022-hh-m3456,9092,1,In communal accommodation for refugees,In einer Gemeinschaftsunterkunft für Geflüchtete
soep-core,soep-core-2022-hh-m3456,9092,2,"In a private apartment, a private house","In einer privaten Wohnung, einem privaten Haus"
soep-core,soep-core-2022-hh-m3456,9092,3,Another kind of accommodation,Andere Unterkunft
soep-core,soep-core-2022-hh-m3456,9093,1,Same shared accommodation and same premises,Selbe Gemeinschaftsunterkunft und selbe Räumlichkeiten
soep-core,soep-core-2022-hh-m3456,9093,2,"Same shared accommodation, but different premises (move within the accommodation)","Selbe Gemeinschaftsunterkunft, aber andere Räumlichkeiten (Umzug innerhalb der Unterkunft)"
soep-core,soep-core-2022-hh-m3456,9093,3,Move to another shared accommodation,Umzug in eine andere Gemeinschaftsunterkunft
soep-core,soep-core-2022-hh-m3456,9149M4652,1,Year 1,Klassenstufe 1
soep-core,soep-core-2022-hh-m3456,9149M4652,2,Year 2,Klassenstufe 2
soep-core,soep-core-2022-hh-m3456,9149M4652,3,Year 3,Klassenstufe 3
soep-core,soep-core-2022-hh-m3456,9149M4652,4,Year 4,Klassenstufe 4
soep-core,soep-core-2022-hh-m3456,9149M4652,5,Year 5,Klassenstufe 5
soep-core,soep-core-2022-hh-m3456,9149M4652,6,Year 6,Klassenstufe 6
soep-core,soep-core-2022-hh-m3456,9149M4652,7,Year 7,Klassenstufe 7
soep-core,soep-core-2022-hh-m3456,9149M4652,8,Year 8,Klassenstufe 8
soep-core,soep-core-2022-hh-m3456,9149M4652,9,Year 9,Klassenstufe 9
soep-core,soep-core-2022-hh-m3456,9149M4652,10,Year 10,Klassenstufe 10
soep-core,soep-core-2022-hh-m3456,9149M4652,11,Year 11,Klassenstufe 11
soep-core,soep-core-2022-hh-m3456,9149M4652,12,Year 12,Klassenstufe 12
soep-core,soep-core-2022-hh-m3456,9149M4652,13,Year 13,Klassenstufe 13
soep-core,soep-core-2022-hh-m3456,9149M4652,-1,Can't / don't want to answer,Kann / möchte ich nicht beantworten
soep-core,soep-core-2022-hh-m3456,4652,-1,Can't / don't want to answer,Kann / möchte ich nicht beantworten
soep-core,soep-core-2022-hh2,11099M4652,2022,2022,2022
soep-core,soep-core-2022-hh2,11099M4652,2021,2021,2021
soep-core,soep-core-2022-hh2,11099M4652,2020,2020,2020
soep-core,soep-core-2022-hh2,11099M4652,2019,2019,2019
soep-core,soep-core-2022-hh2,11099M4652,2018,2018,2018
soep-core,soep-core-2022-hh2,11099M4652,2017,2017,2017
soep-core,soep-core-2022-hh2,11099M4652,2016,2016,2016
soep-core,soep-core-2022-hh2,11099M4652,2015,2015,2015
soep-core,soep-core-2022-hh2,11099M4652,2014,2014,2014
soep-core,soep-core-2022-hh2,11099M4652,2013,2013,2013
soep-core,soep-core-2022-hh2,11099M4652,2012,2012,2012
soep-core,soep-core-2022-hh2,11099M4652,2011,2011,2011
soep-core,soep-core-2022-hh2,11099M4652,2010,2010,2010
soep-core,soep-core-2022-hh2,11099M4652,2009,2009,2009
soep-core,soep-core-2022-hh2,11099M4652,2008,2008,2008
soep-core,soep-core-2022-hh2,11099M4652,2007,2007,2007
soep-core,soep-core-2022-hh2,11099M4652,2006,2006,2006
soep-core,soep-core-2022-hh2,11099M4652,-1,Can't / Don't want to answer,Kann / möchte ich nicht beantworten
soep-core,soep-core-2022-hh2,11100,1,Panel case,Panelfall
soep-core,soep-core-2022-hh2,11100,2,Refresher case,Auffrischerfall
soep-core,soep-core-2022-hh2,11101,1,Number of household members counted has been checked and is correct,Die erfasste Anzahl der Haushaltsmitglieder ist geprüft und richtig
soep-core,soep-core-2022-hh2,11101,2,Number of household members counted needs to be corrected,Die erfasste Anzahl der Haushaltsmitglieder muss korrigiert werden
soep-core,soep-core-2022-hh2,11102M4652,2022,2022,2022
soep-core,soep-core-2022-hh2,11102M4652,2021,2021,2021
soep-core,soep-core-2022-hh2,11102M4652,-1,Can't / Don't want to answer,Kann / möchte ich nicht beantworten
soep-core,soep-core-2022-hh2,11103M4652,1,Before 1919,vor 1919
soep-core,soep-core-2022-hh2,11103M4652,2,1919 to 1948,1919 bis 1948
soep-core,soep-core-2022-hh2,11103M4652,3,1949 to 1971,1949 bis 1971
soep-core,soep-core-2022-hh2,11103M4652,4,1972 to 1980,1972 bis 1980
soep-core,soep-core-2022-hh2,11103M4652,5,1981 to 1990,1981 bis 1990
soep-core,soep-core-2022-hh2,11103M4652,6,1991 to 2000,1991 bis 2000
soep-core,soep-core-2022-hh2,11103M4652,7,2001 to 2010,2001 bis 2010
soep-core,soep-core-2022-hh2,11103M4652,8,2011 to 2020,2011 bis 2020
soep-core,soep-core-2022-hh2,11103M4652,9,2021 to 2022,2021 bis 2022
soep-core,soep-core-2022-hh2,11103M4652,-1,Can't / Don't want to answer,Kann / möchte ich nicht beantworten
soep-core,soep-core-2022-hh2,11104M4652,0,No burden at all 0,Überhaupt kein Problem 0
soep-core,soep-core-2022-hh2,11104M4652,1,1,1
soep-core,soep-core-2022-hh2,11104M4652,2,2,2
soep-core,soep-core-2022-hh2,11104M4652,3,3,3
soep-core,soep-core-2022-hh2,11104M4652,4,4,4
soep-core,soep-core-2022-hh2,11104M4652,5,5,5
soep-core,soep-core-2022-hh2,11104M4652,6,6,6
soep-core,soep-core-2022-hh2,11104M4652,7,7,7
soep-core,soep-core-2022-hh2,11104M4652,8,8,8
soep-core,soep-core-2022-hh2,11104M4652,9,9,9
soep-core,soep-core-2022-hh2,11104M4652,10,A major financial burden 10,Sehr hohe finanzielle Belastung 10
soep-core,soep-core-2022-hh2,11104M4652,-1,Can't / Don't want to answer,Kann / möchte ich nicht beantworten
soep-core,soep-core-2022-hh2,11105M4652,1,Once a week,Einmal pro Woche
soep-core,soep-core-2022-hh2,11105M4652,2,Twice a week,Zweimal pro Woche
soep-core,soep-core-2022-hh2,11105M4652,3,More than twice a week,Mehr als zweimal pro Woche
soep-core,soep-core-2022-hh2,11105M4652,-1,Can't / Don't want to answer,Kann / möchte ich nicht beantworten
soep-core,soep-core-2022-hh2,11106M4652,1,Spouse / partner,(Ehe-)Partner / (Ehe)Partnerin
soep-core,soep-core-2022-hh2,11106M4652,2,Mother or father,Mutter oder Vater
soep-core,soep-core-2022-hh2,11106M4652,3,Stepmother or stepfather,Schwiegermutter oder Schwiegervater
soep-core,soep-core-2022-hh2,11106M4652,4,Grandmother or grandfather,Großmutter oder Großvater
soep-core,soep-core-2022-hh2,11106M4652,5,Own child,Eigenes Kind
soep-core,soep-core-2022-hh2,11106M4652,6,Another relative,Andere verwandte Person
soep-core,soep-core-2022-hh2,11106M4652,7,Someone else who is not a relative,Andere nicht verwandte Person
soep-core,soep-core-2022-hh2,11106M4652,-1,Can't / Don't want to answer,Kann / möchte ich nicht beantworten
soep-core,soep-core-2022-hh2,11107M4652,1,In a private household,In einem Privathaushalt
soep-core,soep-core-2022-hh2,11107M4652,2,"In an institutional setting, such as assisted living, a nursing home, or a retirement home","In einem institutionellen Haushalt wie z.B. betreutes Wohnen, einem Pflegeheim, einer Altersresidenz oder einem Altersheim"
soep-core,soep-core-2022-hh2,11107M4652,-1,Can't / Don't want to answer,Kann / möchte ich nicht beantworten
soep-core,soep-core-2022-hh2,11108M4652,1,In this same building but a different household,"Hier im selben Haus, aber anderer Haushalt"
soep-core,soep-core-2022-hh2,11108M4652,2,In this same neighborhood,In der Nachbarschaft
soep-core,soep-core-2022-hh2,11108M4652,3,"In this same city or town, but more than 15 minutes away on foot","Im gleichen Ort, aber mehr als 15 Minuten Fußweg"
soep-core,soep-core-2022-hh2,11108M4652,4,"In another city or town, but reachable within an hour","In einem anderen Ort, aber innerhalb 1 Stunde erreichbar"
soep-core,soep-core-2022-hh2,11108M4652,5,Further away (but in Germany),Weiter entfernt (aber in Deutschland)
soep-core,soep-core-2022-hh2,11108M4652,6,In a different country,Im Ausland
soep-core,soep-core-2022-hh2,11108M4652,-1,Can't / Don't want to answer,Kann / möchte ich nicht beantworten
soep-core,soep-core-2022-hh2,11109M4652,1,Yes,Ja
soep-core,soep-core-2022-hh2,11109M4652,2,"No, none of these","Nein, besucht keine dieser Einrichtungen"
soep-core,soep-core-2022-hh2,11109M4652,-1,Can't / Don't want to answer,Kann / möchte ich nicht beantworten
soep-core,soep-core-2022-hh2,1220M4652,1,Better,Verbessert
soep-core,soep-core-2022-hh2,1220M4652,2,About the same,Etwa gleichwertig
soep-core,soep-core-2022-hh2,1220M4652,3,Worse,Verschlechtert
soep-core,soep-core-2022-hh2,1220M4652,-1,Can't / Don't want to answer,Kann / möchte ich nicht beantworten
soep-core,soep-core-2022-hh2,1240M4652,1,"Yes, regularly","Ja, regelmäßig"
soep-core,soep-core-2022-hh2,1240M4652,2,"Yes, occasionally","Ja, gelegentlich"
soep-core,soep-core-2022-hh2,1240M4652,3,No,Nein
soep-core,soep-core-2022-hh2,1240M4652,-1,Can't / Don't want to answer,Kann / möchte ich nicht beantworten
soep-core,soep-core-2022-hh2,1282M4652,1,Farm house,Landwirtschaftliches Wohngebäude
soep-core,soep-core-2022-hh2,1282M4652,2,Detached house containing 1 or 2 dwellings (one above the other),Freistehendes Ein- / Zweifamilienhaus
soep-core,soep-core-2022-hh2,1282M4652,3,Row house or duplex (with one dwelling next to the other),Ein- / Zweifamilienhaus als Reihenhaus oder Doppelhaus
soep-core,soep-core-2022-hh2,1282M4652,4,Residential building containing 3 or 4 dwellings,Wohnhaus mit 3 bis 4 Wohnungen
soep-core,soep-core-2022-hh2,1282M4652,5,Residential building containing 5 to 8 dwellings,Wohnhaus mit 5 bis 8 Wohnungen
soep-core,soep-core-2022-hh2,1282M4652,6,Residential building containing 9 or more dwellings (up to 8 stories),Wohnhaus mit 9 und mehr Wohnungen (aber höchstens 8 Stockwerken also kein Hochhaus)
soep-core,soep-core-2022-hh2,1282M4652,7,High-rise building (9 or more stories),Hochhaus (9 und mehr Stockwerke)
soep-core,soep-core-2022-hh2,1282M4652,-1,Can't / Don't want to answer,Kann / möchte ich nicht beantworten
soep-core,soep-core-2022-hh2,1284M4652,1,Purchased the dwelling,Kauf der Wohnung
soep-core,soep-core-2022-hh2,1284M4652,2,Inherited / was given the dwelling,Erbschaft / Schenkung / Überschreibung
soep-core,soep-core-2022-hh2,1284M4652,-1,Can't / Don't want to answer,Kann / möchte ich nicht beantworten
soep-core,soep-core-2022-hh2,1285M4652,1,Sold the dwelling,Verkauf der Wohnung
soep-core,soep-core-2022-hh2,1285M4652,2,Transferred ownership / bequeathed dwelling / other,Schenkung / Überschreibung / Sonstiges
soep-core,soep-core-2022-hh2,1285M4652,-1,Can't / Don't want to answer,Kann / möchte ich nicht beantworten
soep-core,soep-core-2022-hh2,1287M4652,1,"Elementary school (Grundschule, Including Förderstufe/schulformunabhängige Orientierungstufe, the transition grades prior to entering secondary school)",Grundschule (inkl. Förderschule)
soep-core,soep-core-2022-hh2,1287M4652,2,Lower secondary school (Hauptschule),Hauptschule
soep-core,soep-core-2022-hh2,1287M4652,3,Intermediate school (Realschule),Realschule
soep-core,soep-core-2022-hh2,1287M4652,4,Upper secondary school (Gymnasium),Gymnasium
soep-core,soep-core-2022-hh2,1287M4652,5,Comprehensive school (Gesamtschule),Gesamtschule
soep-core,soep-core-2022-hh2,1287M4652,6,Vocational school (Berufsschule),Berufsschule
soep-core,soep-core-2022-hh2,1287M4652,7,Other type of school,Sonstige Schule
soep-core,soep-core-2022-hh2,1287M4652,-1,Can't / Don't want to answer,Kann / möchte ich nicht beantworten
soep-core,soep-core-2022-hh2,1595M4652,2,Do not pay rent but do pay utilities,Zahle keine Miete aber Nebenkosten
soep-core,soep-core-2022-hh2,1595M4652,3,Do not pay either rent or utilities,Zahle weder Miete noch Nebenkosten
soep-core,soep-core-2022-hh2,1595M4652,-1,Can't / Don't want to answer,Kann / möchte ich nicht beantworten
soep-core,soep-core-2022-hh2,17M4652,1,Less than 250 euros,unter 250 Euro
soep-core,soep-core-2022-hh2,17M4652,2,"From 250 to less than 1,000 euros",250 bis unter 1.000 Euro
soep-core,soep-core-2022-hh2,17M4652,3,"From 1,000 to less than 2,500 euros",1.000 bis unter 2.500 Euro
soep-core,soep-core-2022-hh2,17M4652,4,"From 2,500 to less than 5,000 euros",2.500 bis unter 5.000 Euro
soep-core,soep-core-2022-hh2,17M4652,5,"From 5,000 to less than 10,000 euros",5.000 bis unter 10.000 Euro
soep-core,soep-core-2022-hh2,17M4652,6,"10,000 euros or more",10.000 Euro und mehr
soep-core,soep-core-2022-hh2,17M4652,-1,Can't / Don't want to answer,Kann / möchte ich nicht beantworten
soep-core,soep-core-2022-hh2,1M4652,1,Yes,Ja
soep-core,soep-core-2022-hh2,1M4652,2,No,Nein
soep-core,soep-core-2022-hh2,1M4652,-1,Can't / Don't want to answer,Kann / möchte ich nicht beantworten
soep-core,soep-core-2022-hh2,2091M4652,1,Does not attend school anymore,Besucht keine Schule mehr
soep-core,soep-core-2022-hh2,2091M4652,2,Does not attend school yet,Besucht noch keine Schule
soep-core,soep-core-2022-hh2,2091M4652,-1,Can't / Don't want to answer,Kann / möchte ich nicht beantworten
soep-core,soep-core-2022-hh2,2718M4652,1,level of care 1,Pflegegrad 1
soep-core,soep-core-2022-hh2,2718M4652,2,level of care 2,Pflegegrad 2
soep-core,soep-core-2022-hh2,2718M4652,3,level of care 3,Pflegegrad 3
soep-core,soep-core-2022-hh2,2718M4652,4,level of care 4,Pflegegrad 4
soep-core,soep-core-2022-hh2,2718M4652,5,level of care 5,Pflegegrad 5
soep-core,soep-core-2022-hh2,2718M4652,-1,Can't / Don't want to answer,Kann / möchte ich nicht beantworten
soep-core,soep-core-2022-hh2,4377M4652,1,Male,Männlich
soep-core,soep-core-2022-hh2,4377M4652,2,Female,Weiblich
soep-core,soep-core-2022-hh2,4377M4652,3,Nonbinary (divers),Divers
soep-core,soep-core-2022-hh2,4377M4652,-1,Can't / Don't want to answer,Kann / möchte ich nicht beantworten
soep-core,soep-core-2022-hh2,4479,1,Correct my answer,Angabe korrigieren
soep-core,soep-core-2022-hh2,4479,2,Don't correct my answer,Angabe ist richtig
soep-core,soep-core-2022-hh2,4569,1,"The indication: *? rooms (without kitchen, bathroom and rooms smaller than 6 ""m²"") is too high.","Die Angabe: *? Räume ohne Küche, Bad und ohne Räume unter 6 qm) ist zu hoch"
soep-core,soep-core-2022-hh2,4569,2,"The indication: *? ""m²"" total area is too low.",Die Angabe: *? qm Gesamtwohnfläche ist zu niedrig
soep-core,soep-core-2022-hh2,4569,3,Both indications are correct,Beide Angaben sind richtig
soep-core,soep-core-2022-hh2,4570,1,Housing allowance (rent and expenses benefit) is indicated incorrectly,Wohngeld (Miet- und Lastenzuschuss) ist falsch angegeben
soep-core,soep-core-2022-hh2,4570,2,Rent is indicated incorrectly,Miete ist falsch angegeben
soep-core,soep-core-2022-hh2,4570,3,Both indications are correct,Beide Angaben sind richtig
soep-core,soep-core-2022-hh2,4676,1,Main tenant,Hauptmieter
soep-core,soep-core-2022-hh2,4676,2,Subletter,Untermieter
soep-core,soep-core-2022-hh2,4676,3,Owner,Eigentümer
soep-core,soep-core-2022-hh2,4676,4,Nursing Home / Retirement Community,Altersheim / Seniorenwohnheim
soep-core,soep-core-2022-hh2,4677M4652,1,Yes,Ja
soep-core,soep-core-2022-hh2,4677M4652,2,"No, our income and expenses are equal","Nein, Einnahmen und Ausgaben sind gleich hoch"
soep-core,soep-core-2022-hh2,4677M4652,3,"No, our income is not enough to cover our expenses","Nein, die Ausgaben sind höher als die Einnahmen"
soep-core,soep-core-2022-hh2,4677M4652,-1,Can't / Don't want to answer,Kann / möchte ich nicht beantworten
soep-core,soep-core-2022-hh2,4680,1,... and no one has joined or left the household since then,... und es ist seitdem keine Person zum Haushalt hinzugekommen oder hat den Haushalt verlassen
soep-core,soep-core-2022-hh2,4680,2,... but since then at least one person has joined or left the household,... aber seitdem ist mindestens eine Person zum Haushalt hinzugekommen oder hat den Haushalt verlassen
soep-core,soep-core-2022-hh2,4681,3,... after the household moved or after one or more participants in “Living in Germany” moved into the household,"... nach Umzug des Haushalts, durch Zuzug eines oder mehrerer Teilnehmer von „Leben in Deutschland“"
soep-core,soep-core-2022-hh2,4681,4,... after new household formation,... nach Neugründung eines Haushalts
soep-core,soep-core-2022-hh2,4683M4652,1,Termination of lease or uncertain rental situation,Kündigung oder unsicheres Mietverhältnis
soep-core,soep-core-2022-hh2,4683M4652,2,"Work reasons (change of job, vocational training, university study)","Berufliche Gründe (z. B. Jobwechsel, Ausbildung oder Studium)"
soep-core,soep-core-2022-hh2,4683M4652,3,"Family reasons (change of relationship status, moved out of parents‘ home, inheritance)","Familiäre Gründe (z. B. Veränderung in der Partnerschaft, Fortzug aus dem Elternhaus oder Erbschaft)"
soep-core,soep-core-2022-hh2,4683M4652,4,"Reasons relating to the house or apartment (cost, size, amenities)","Wohnungsbezogene Gründe (z. B. Kosten, Größe oder Ausstattung)"
soep-core,soep-core-2022-hh2,4683M4652,5,Neighborhood / location of house or apartment,Wohnumfeld / Lage der Wohnung
soep-core,soep-core-2022-hh2,4683M4652,6,Other reasons,Sonstiger Grund
soep-core,soep-core-2022-hh2,4683M4652,-1,Can't / Don't want to answer,Kann / möchte ich nicht beantworten
soep-core,soep-core-2022-hh2,4684M4652,1,… much too small,... viel zu klein
soep-core,soep-core-2022-hh2,4684M4652,2,… a bit too small,... etwas zu klein
soep-core,soep-core-2022-hh2,4684M4652,3,… just right,... gerade richtig
soep-core,soep-core-2022-hh2,4684M4652,4,… a bit too large,... etwas zu groß
soep-core,soep-core-2022-hh2,4684M4652,5,… much too large?,... viel zu groß?
soep-core,soep-core-2022-hh2,4684M4652,-1,Can't / Don't want to answer,Kann / möchte ich nicht beantworten
soep-core,soep-core-2022-hh2,4685M4652,1,… now owner(s),... jetzt Eigentümer
soep-core,soep-core-2022-hh2,4685M4652,2,… no longer owner(s),... jetzt nicht mehr Eigentümer
soep-core,soep-core-2022-hh2,4685M4652,3,"… still tenants, but it is now owned by someone else","... weiterhin Mieter, aber die Wohnung hat einen neuen Eigentümer"
soep-core,soep-core-2022-hh2,4685M4652,-1,Can't / Don't want to answer,Kann / möchte ich nicht beantworten
soep-core,soep-core-2022-hh2,4686M4652,1,Private owner,Private(r) Eigentümer
soep-core,soep-core-2022-hh2,4686M4652,2,Private company,Privates Unternehmen
soep-core,soep-core-2022-hh2,4686M4652,3,Professional organization or union,Genossenschaftliche Wohnung
